forecast_date,target,target_end_date,location,type,quantile,value,location_name
2021-01-13,2 wk ahead inc case,2021-01-30,HU,quantile,0.75,15539,Hungary
2021-01-13,3 wk ahead inc case,2021-02-06,HU,quantile,0.75,16734.75,Hungary
2021-01-13,4 wk ahead inc case,2021-02-13,HU,quantile,0.75,18146.5,Hungary
2021-01-13,1 wk ahead inc case,2021-01-23,HU,quantile,0.8,15645.6,Hungary
2021-01-13,2 wk ahead inc case,2021-01-30,HU,quantile,0.8,16850.4,Hungary
2021-01-13,3 wk ahead inc case,2021-02-06,HU,quantile,0.8,18065.6,Hungary
2021-01-13,4 wk ahead inc case,2021-02-13,HU,quantile,0.8,19732.4,Hungary
2021-01-13,1 wk ahead inc case,2021-01-23,HU,quantile,0.85,17042.6,Hungary
2021-01-13,2 wk ahead inc case,2021-01-30,HU,quantile,0.85,18258.6,Hungary
2021-01-13,3 wk ahead inc case,2021-02-06,HU,quantile,0.85,19755,Hungary
2021-01-13,4 wk ahead inc case,2021-02-13,HU,quantile,0.85,21498.15,Hungary
2021-01-13,1 wk ahead inc case,2021-01-23,HU,quantile,0.9,19154.5,Hungary
2021-01-13,2 wk ahead inc case,2021-01-30,HU,quantile,0.9,20360,Hungary
2021-01-13,3 wk ahead inc case,2021-02-06,HU,quantile,0.9,21808.1,Hungary
2021-01-13,4 wk ahead inc case,2021-02-13,HU,quantile,0.9,23878.1,Hungary
2021-01-13,1 wk ahead inc case,2021-01-23,HU,quantile,0.95,22134.6,Hungary
2021-01-13,2 wk ahead inc case,2021-01-30,HU,quantile,0.95,23580.05,Hungary
2021-01-13,3 wk ahead inc case,2021-02-06,HU,quantile,0.95,25512.6,Hungary
2021-01-13,4 wk ahead inc case,2021-02-13,HU,quantile,0.95,27944.25,Hungary
2021-01-13,1 wk ahead inc case,2021-01-23,HU,quantile,0.975,25127.525,Hungary
2021-01-13,2 wk ahead inc case,2021-01-30,HU,quantile,0.975,26840.2,Hungary
2021-01-13,3 wk ahead inc case,2021-02-06,HU,quantile,0.975,28799.2,Hungary
2021-01-13,4 wk ahead inc case,2021-02-13,HU,quantile,0.975,31618.325,Hungary
2021-01-13,1 wk ahead inc case,2021-01-23,HU,quantile,0.99,29311.12,Hungary
2021-01-13,2 wk ahead inc case,2021-01-30,HU,quantile,0.99,31537.03,Hungary
2021-01-13,3 wk ahead inc case,2021-02-06,HU,quantile,0.99,33725.14,Hungary
2021-01-13,4 wk ahead inc case,2021-02-13,HU,quantile,0.99,36447.33,Hungary
2021-01-13,1 wk ahead inc case,2021-01-23,HU,point,NA,10292,Hungary
2021-01-13,2 wk ahead inc case,2021-01-30,HU,point,NA,10879,Hungary
2021-01-13,3 wk ahead inc case,2021-02-06,HU,point,NA,11658.5,Hungary
2021-01-13,4 wk ahead inc case,2021-02-13,HU,point,NA,12516.5,Hungary
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.01,0,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.01,0,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.01,0,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.01,0,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.025,0,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.025,0,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.025,0,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.025,0,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.05,0,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.05,0,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.05,0,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.05,0,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.1,2,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.1,1,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.1,0,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.1,0,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.15,3,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.15,1,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.15,0,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.15,0,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.2,4,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.2,2,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.2,1,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.2,0,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.25,4,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.25,3,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.25,1,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.25,0,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.3,5,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.3,4,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.3,2,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.3,1,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.35,5,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.35,4,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.35,3,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.35,1,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.4,6,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.4,5,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.4,4,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.4,2,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.45,6,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.45,6,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.45,5,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.45,4,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.5,7,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.5,7,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.5,7,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.5,6,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.55,7,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.55,7,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.55,7,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.55,7,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.6,7,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.6,7,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.6,7,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.6,7,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.65,7,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.65,7,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.65,7,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.65,7,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.7,8,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.7,8,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.7,7,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.7,7,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.75,8,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.75,9,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.75,9,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.75,9,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.8,10,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.8,12,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.8,14,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.8,14,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.85,13,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.85,14,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.85,14,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.85,14,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.9,14,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.9,17,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.9,21,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.9,21,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.95,21,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.95,24,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.95,28,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.95,29,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.975,27,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.975,33,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.975,36,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.975,40.0249999999996,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,quantile,0.99,35,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,quantile,0.99,42.0100000000002,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,quantile,0.99,49,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,quantile,0.99,54,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,MT,point,NA,7,Malta
2021-01-13,2 wk ahead inc death,2021-01-30,MT,point,NA,7,Malta
2021-01-13,3 wk ahead inc death,2021-02-06,MT,point,NA,7,Malta
2021-01-13,4 wk ahead inc death,2021-02-13,MT,point,NA,6,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.01,975.99,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.01,879.98,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.01,775.99,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.01,678.97,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.025,1082.975,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.025,985.975,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.025,879.975,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.025,768.975,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.05,1172.85,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.05,1068,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.05,971.95,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.05,865,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.1,1287.9,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.1,1209,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.1,1100.9,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.1,995.9,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.15,1367,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.15,1306,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.15,1204,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.15,1106.85,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.2,1441,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.2,1394,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.2,1303,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.2,1203.8,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.25,1500.75,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.25,1483.75,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.25,1389.75,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.25,1293,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.3,1554,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.3,1559,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.3,1472,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.3,1391,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.35,1604.65,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.35,1640.65,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.35,1558.65,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.35,1474,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.4,1653,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.4,1719,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.4,1651.6,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.4,1574,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.45,1697,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.45,1809.55,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.45,1739,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.45,1675.55,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.5,1743,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.5,1903,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.5,1836,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.5,1768,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.55,1789,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.55,1992.45,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.55,1948,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.55,1870,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.6,1841,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.6,2093,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.6,2067.4,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.6,1971.4,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.65,1890.35,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.65,2188,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.65,2203,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.65,2083,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.7,1948,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.7,2287.3,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.7,2340.3,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.7,2217.3,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.75,2004,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.75,2398.25,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.75,2507,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.75,2366.25,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.8,2072.2,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.8,2507.4,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.8,2716,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.8,2563,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.85,2149.15,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.85,2651.15,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.85,2945.3,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.85,2817.3,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.9,2242,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.9,2818,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.9,3247.1,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.9,3247,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.95,2385,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.95,3034.05,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.95,3689.1,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.95,3930.05,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.975,2499.05,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.975,3205.05,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.975,3961.025,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.975,4405.125,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,quantile,0.99,2665.05,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,quantile,0.99,3399.05,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,quantile,0.99,4269.02,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,quantile,0.99,4889.11,Malta
2021-01-13,1 wk ahead inc case,2021-01-23,MT,point,NA,1743,Malta
2021-01-13,2 wk ahead inc case,2021-01-30,MT,point,NA,1903,Malta
2021-01-13,3 wk ahead inc case,2021-02-06,MT,point,NA,1836,Malta
2021-01-13,4 wk ahead inc case,2021-02-13,MT,point,NA,1768,Malta
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.01,334.94,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.01,284,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.01,239,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.01,213.98,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.025,436.975,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.025,368,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.025,313,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.025,276,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.05,484,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.05,406,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.05,351.95,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.05,311,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.1,516,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.1,440,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.1,384,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.1,346,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.15,536,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.15,459,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.15,405,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.15,372,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.2,551,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.2,475,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.2,421,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.2,391,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.25,563,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.25,489,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.25,437,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.25,408,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.3,574,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.3,501,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.3,449,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.3,422.7,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.35,584,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.35,511,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.35,462,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.35,436,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.4,595,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.4,522,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.4,473,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.4,452,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.45,607,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.45,533,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.45,484,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.45,466,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.5,617,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.5,544,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.5,496,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.5,481,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.55,629,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.55,555,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.55,507,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.55,495,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.6,641,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.6,567,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.6,519,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.6,511,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.65,654,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.65,579,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.65,531,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.65,528.350000000001,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.7,666,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.7,591,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.7,546,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.7,546,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.75,678,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.75,604,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.75,563,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.75,568.250000000001,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.8,693,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.8,619,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.8,582,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.8,595,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.85,708,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.85,639.150000000001,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.85,604,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.85,628,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.9,732,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.9,664,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.9,639,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.9,680,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.95,769,Netherlands
2021-01-13,2 wk ahead inc death,2021-01-30,NL,quantile,0.95,715,Netherlands
2021-01-13,3 wk ahead inc death,2021-02-06,NL,quantile,0.95,717,Netherlands
2021-01-13,4 wk ahead inc death,2021-02-13,NL,quantile,0.95,798.150000000001,Netherlands
2021-01-13,1 wk ahead inc death,2021-01-23,NL,quantile,0.975,811.025,Netherlands
