location_name,location,source,target_end_date,value,snapshot_date,status
Czechia,CZ,OWID,2022-12-17,6652,2023-01-14,final
Czechia,CZ,OWID,2022-12-24,6928,2023-01-21,final
Czechia,CZ,OWID,2022-12-31,5658,2023-01-28,final
Czechia,CZ,OWID,2023-01-07,5245,2023-02-04,final
Czechia,CZ,OWID,2023-01-14,3621,2023-02-11,final
Czechia,CZ,OWID,2023-01-21,2480,2023-02-18,final
Czechia,CZ,OWID,2023-01-28,2433,2023-02-23,near final
Czechia,CZ,OWID,2023-02-04,2897,2023-02-23,near final
Czechia,CZ,OWID,2023-02-11,3435,2023-02-23,near final
Czechia,CZ,OWID,2023-02-18,4630,2023-02-23,expecting revisions
Denmark,DK,OWID,2020-03-21,1651,2022-07-18,final
Denmark,DK,OWID,2020-03-28,3056,2022-07-18,final
Denmark,DK,OWID,2020-04-04,3419,2022-07-18,final
Denmark,DK,OWID,2020-04-11,2392,2022-07-18,final
Denmark,DK,OWID,2020-04-18,1622,2022-07-18,final
Denmark,DK,OWID,2020-04-25,1539,2022-07-18,final
Denmark,DK,OWID,2020-05-02,1143,2022-07-18,final
Denmark,DK,OWID,2020-05-09,762,2022-07-18,final
Denmark,DK,OWID,2020-05-16,491,2022-07-18,final
Denmark,DK,OWID,2020-05-23,444,2022-07-18,final
Denmark,DK,OWID,2020-05-30,379,2022-07-18,final
Denmark,DK,OWID,2020-06-06,294,2022-07-18,final
Denmark,DK,OWID,2020-06-13,188,2022-07-18,final
Denmark,DK,OWID,2020-06-20,193,2022-07-18,final
Denmark,DK,OWID,2020-06-27,226,2022-07-18,final
Denmark,DK,OWID,2020-07-11,150,2022-07-18,final
Denmark,DK,OWID,2020-07-25,139,2022-07-18,final
Denmark,DK,OWID,2020-08-01,170,2022-07-18,final
Denmark,DK,OWID,2020-08-08,221,2022-07-18,final
Denmark,DK,OWID,2020-08-15,190,2022-07-18,final
Denmark,DK,OWID,2020-08-22,213,2022-07-18,final
Denmark,DK,OWID,2020-08-29,201,2022-07-18,final
Denmark,DK,OWID,2020-09-05,190,2022-07-18,final
Denmark,DK,OWID,2020-09-12,418,2022-07-18,final
Denmark,DK,OWID,2020-09-19,650,2022-07-18,final
Denmark,DK,OWID,2020-09-26,901,2022-07-18,final
Denmark,DK,OWID,2020-10-03,916,2022-07-18,final
Denmark,DK,OWID,2020-10-10,862,2022-07-18,final
Denmark,DK,OWID,2020-10-17,809,2022-07-18,final
Denmark,DK,OWID,2020-10-24,1015,2022-07-18,final
Denmark,DK,OWID,2020-10-31,1336,2022-07-18,final
Denmark,DK,OWID,2020-11-07,1874,2022-07-18,final
Denmark,DK,OWID,2020-11-14,1955,2022-07-18,final
Denmark,DK,OWID,2020-11-21,2034,2022-07-18,final
Denmark,DK,OWID,2020-11-28,2024,2022-07-18,final
Denmark,DK,OWID,2020-12-05,2071,2022-07-18,final
Denmark,DK,OWID,2020-12-12,3386,2022-07-18,final
Denmark,DK,OWID,2020-12-19,5460,2022-07-18,final
Denmark,DK,OWID,2020-12-26,7247,2022-07-18,final
Denmark,DK,OWID,2021-01-02,7343,2022-07-18,final
Denmark,DK,OWID,2021-01-09,6491,2022-07-18,final
Denmark,DK,OWID,2021-01-16,5534,2022-07-18,final
Denmark,DK,OWID,2021-01-23,4576,2022-07-18,final
Denmark,DK,OWID,2021-01-30,3269,2022-07-18,final
Denmark,DK,OWID,2021-02-06,2050,2022-07-18,final
Denmark,DK,OWID,2021-02-13,1599,2022-07-18,final
Denmark,DK,OWID,2021-02-20,1337,2022-07-18,final
Denmark,DK,OWID,2021-02-27,1371,2022-07-18,final
Denmark,DK,OWID,2021-03-06,1413,2022-07-18,final
Denmark,DK,OWID,2021-03-13,1510,2022-07-18,final
Denmark,DK,OWID,2021-03-20,1418,2022-07-18,final
Denmark,DK,OWID,2021-03-27,1538,2022-07-18,final
Denmark,DK,OWID,2021-04-03,1870,2022-07-18,final
Denmark,DK,OWID,2021-04-10,1667,2022-07-18,final
Denmark,DK,OWID,2021-04-17,1509,2022-07-18,final
Denmark,DK,OWID,2021-04-24,1659,2022-07-18,final
Denmark,DK,OWID,2021-05-01,1442,2022-07-18,final
Denmark,DK,OWID,2021-05-08,1402,2022-07-18,final
Denmark,DK,OWID,2021-05-15,1637,2022-07-18,final
Denmark,DK,OWID,2021-05-22,1590,2022-07-18,final
Denmark,DK,OWID,2021-05-29,1427,2022-07-18,final
Denmark,DK,OWID,2021-06-05,1375,2022-07-18,final
Denmark,DK,OWID,2021-06-12,1001,2022-07-18,final
Denmark,DK,OWID,2021-06-19,744,2022-07-18,final
Denmark,DK,OWID,2021-06-26,474,2022-07-18,final
Denmark,DK,OWID,2021-07-03,303,2022-07-18,final
Denmark,DK,OWID,2021-07-10,345,2022-07-18,final
Denmark,DK,OWID,2021-07-17,602,2022-07-18,final
Denmark,DK,OWID,2021-07-24,685,2022-07-18,final
Denmark,DK,OWID,2021-07-31,772,2022-07-18,final
Denmark,DK,OWID,2021-08-07,765,2022-07-18,final
Denmark,DK,OWID,2021-08-14,1069,2022-07-18,final
Denmark,DK,OWID,2021-08-21,1390,2022-07-18,final
Denmark,DK,OWID,2021-08-28,1553,2022-07-18,final
Denmark,DK,OWID,2021-09-04,1400,2022-07-18,final
Denmark,DK,OWID,2021-09-11,1231,2022-07-18,final
Denmark,DK,OWID,2021-09-18,861,2022-07-18,final
Denmark,DK,OWID,2021-09-25,587,2022-07-18,final
Denmark,DK,OWID,2021-10-02,650,2022-07-18,final
Denmark,DK,OWID,2021-10-09,690,2022-07-18,final
Denmark,DK,OWID,2021-10-16,888,2022-07-18,final
Denmark,DK,OWID,2021-10-23,1368,2022-07-18,final
Denmark,DK,OWID,2021-10-30,1925,2022-07-18,final
Denmark,DK,OWID,2021-11-06,2429,2022-07-18,final
Denmark,DK,OWID,2021-11-13,2781,2022-07-18,final
Denmark,DK,OWID,2021-11-20,3598,2022-07-18,final
Denmark,DK,OWID,2021-11-27,3903,2022-07-18,final
Denmark,DK,OWID,2021-12-04,4070,2022-07-18,final
Denmark,DK,OWID,2021-12-11,4606,2022-07-18,final
Denmark,DK,OWID,2021-12-18,5189,2022-07-18,final
Denmark,DK,OWID,2021-12-25,5838,2022-07-18,final
Denmark,DK,OWID,2022-01-01,6940,2022-07-18,final
Denmark,DK,OWID,2022-01-08,8524,2022-07-18,final
Denmark,DK,OWID,2022-01-15,8548,2022-07-18,final
Denmark,DK,OWID,2022-01-22,10493,2022-07-18,final
Denmark,DK,OWID,2022-01-29,12770,2022-07-18,final
Denmark,DK,OWID,2022-02-05,14915,2022-07-18,final
Denmark,DK,OWID,2022-02-12,18278,2022-07-18,final
Denmark,DK,OWID,2022-02-19,19980,2022-07-18,final
Denmark,DK,OWID,2022-02-26,19494,2022-07-18,final
Denmark,DK,OWID,2022-03-05,16374,2022-07-18,final
Denmark,DK,OWID,2022-03-12,13811,2022-07-18,final
Denmark,DK,OWID,2022-03-19,11489,2022-07-18,final
Denmark,DK,OWID,2022-03-26,9442,2022-07-18,final
Denmark,DK,OWID,2022-04-02,7472,2022-07-18,final
Denmark,DK,OWID,2022-04-09,6327,2022-07-18,final
Denmark,DK,OWID,2022-04-16,5248,2022-07-18,final
Denmark,DK,OWID,2022-04-23,4439,2022-07-18,final
Denmark,DK,OWID,2022-04-30,3723,2022-07-18,final
Denmark,DK,OWID,2022-05-07,2788,2022-07-18,final
Denmark,DK,OWID,2022-05-14,2301,2022-07-18,final
Denmark,DK,OWID,2022-05-21,1843,2022-07-18,final
Denmark,DK,OWID,2022-05-28,1550,2022-07-18,final
Denmark,DK,OWID,2022-06-04,1315,2022-07-18,final
Denmark,DK,OWID,2022-06-11,1432,2022-07-18,final
Denmark,DK,OWID,2022-06-18,1862,2022-07-18,final
Denmark,DK,OWID,2022-06-25,2584,2022-07-23,final
Denmark,DK,OWID,2022-07-02,3462,2022-07-30,final
Denmark,DK,OWID,2022-07-09,3627,2022-08-06,final
Denmark,DK,OWID,2022-07-16,4730,2022-08-13,final
Denmark,DK,OWID,2022-07-23,5531,2022-08-20,final
Denmark,DK,OWID,2022-07-30,4512,2022-08-27,final
Denmark,DK,OWID,2022-08-06,3982,2022-09-03,final
Denmark,DK,OWID,2022-08-13,3654,2022-09-10,final
Denmark,DK,OWID,2022-08-20,4043,2022-09-17,final
Denmark,DK,OWID,2022-08-27,2933,2022-09-24,final
Denmark,DK,OWID,2022-09-03,2439,2022-10-01,final
Denmark,DK,OWID,2022-09-10,2210,2022-10-08,final
Denmark,DK,OWID,2022-09-17,2224,2022-10-15,final
Denmark,DK,OWID,2022-09-24,2672,2022-10-22,final
Denmark,DK,OWID,2022-10-01,3674,2022-10-29,final
Denmark,DK,OWID,2022-10-08,4295,2022-11-05,final
Denmark,DK,OWID,2022-10-15,4852,2022-11-12,final
Denmark,DK,OWID,2022-10-22,4881,2022-11-19,final
Denmark,DK,OWID,2022-10-29,3987,2022-11-26,final
Denmark,DK,OWID,2022-11-05,2772,2022-12-03,final
Denmark,DK,OWID,2022-11-12,2093,2022-12-10,final
Denmark,DK,OWID,2022-11-19,1818,2022-12-17,final
Denmark,DK,OWID,2022-11-26,1809,2022-12-24,final
Denmark,DK,OWID,2022-12-03,2634,2022-12-31,final
Denmark,DK,OWID,2022-12-10,3273,2023-01-07,final
Denmark,DK,OWID,2022-12-17,4206,2023-01-14,final
Denmark,DK,OWID,2022-12-24,5469,2023-01-21,final
Denmark,DK,OWID,2022-12-31,5735,2023-01-28,final
Denmark,DK,OWID,2023-01-07,5336,2023-02-04,final
Denmark,DK,OWID,2023-01-14,3511,2023-02-11,final
Denmark,DK,OWID,2023-01-21,2217,2023-02-18,final
Denmark,DK,OWID,2023-01-28,1270,2023-02-23,near final
Denmark,DK,OWID,2023-02-04,1131,2023-02-23,near final
Denmark,DK,OWID,2023-02-11,1305,2023-02-23,near final
Denmark,DK,OWID,2023-02-18,1277,2023-02-23,near final
Estonia,EE,OWID,2020-03-14,0,2022-07-18,final
Estonia,EE,OWID,2020-03-21,7,2022-07-18,final
Estonia,EE,OWID,2020-03-28,41,2022-07-18,final
Estonia,EE,OWID,2020-04-04,79,2022-07-18,final
Estonia,EE,OWID,2020-04-11,92,2022-07-18,final
Estonia,EE,OWID,2020-04-18,66,2022-07-18,final
Estonia,EE,OWID,2020-04-25,37,2022-07-18,final
Estonia,EE,OWID,2020-05-02,24,2022-07-18,final
Estonia,EE,OWID,2020-05-09,22,2022-07-18,final
Estonia,EE,OWID,2020-05-16,7,2022-07-18,final
Estonia,EE,OWID,2020-05-23,16,2022-07-18,final
Estonia,EE,OWID,2020-05-30,17,2022-07-18,final
Estonia,EE,OWID,2020-06-06,7,2022-07-18,final
Estonia,EE,OWID,2020-06-13,4,2022-07-18,final
Estonia,EE,OWID,2020-06-20,10,2022-07-18,final
Estonia,EE,OWID,2020-06-27,4,2022-07-18,final
Estonia,EE,OWID,2020-07-04,2,2022-07-18,final
Estonia,EE,OWID,2020-07-11,1,2022-07-18,final
Estonia,EE,OWID,2020-07-18,2,2022-07-18,final
Estonia,EE,OWID,2020-07-25,0,2022-07-18,final
Estonia,EE,OWID,2020-08-01,0,2022-07-18,final
Estonia,EE,OWID,2020-08-08,6,2022-07-18,final
Estonia,EE,OWID,2020-08-15,3,2022-07-18,final
Estonia,EE,OWID,2020-08-22,2,2022-07-18,final
Estonia,EE,OWID,2020-08-29,8,2022-07-18,final
Estonia,EE,OWID,2020-09-05,6,2022-07-18,final
Estonia,EE,OWID,2020-09-12,5,2022-07-18,final
Estonia,EE,OWID,2020-09-19,16,2022-07-18,final
Estonia,EE,OWID,2020-09-26,24,2022-07-18,final
Estonia,EE,OWID,2020-10-03,29,2022-07-18,final
Estonia,EE,OWID,2020-10-10,27,2022-07-18,final
Estonia,EE,OWID,2020-10-17,13,2022-07-18,final
Estonia,EE,OWID,2020-10-24,24,2022-07-18,final
Estonia,EE,OWID,2020-10-31,23,2022-07-18,final
Estonia,EE,OWID,2020-11-07,29,2022-07-18,final
Estonia,EE,OWID,2020-11-14,58,2022-07-18,final
Estonia,EE,OWID,2020-11-21,75,2022-07-18,final
Estonia,EE,OWID,2020-11-28,141,2022-07-18,final
Estonia,EE,OWID,2020-12-05,168,2022-07-18,final
Estonia,EE,OWID,2020-12-12,178,2022-07-18,final
Estonia,EE,OWID,2020-12-19,199,2022-07-18,final
Estonia,EE,OWID,2020-12-26,233,2022-07-18,final
Estonia,EE,OWID,2021-01-02,279,2022-07-18,final
Estonia,EE,OWID,2021-01-09,243,2022-07-18,final
Estonia,EE,OWID,2021-01-16,268,2022-07-18,final
Estonia,EE,OWID,2021-01-23,294,2022-07-18,final
Estonia,EE,OWID,2021-01-30,280,2022-07-18,final
Estonia,EE,OWID,2021-02-06,301,2022-07-18,final
Estonia,EE,OWID,2021-02-13,282,2022-07-18,final
Estonia,EE,OWID,2021-02-20,316,2022-07-18,final
Estonia,EE,OWID,2021-02-27,324,2022-07-18,final
Estonia,EE,OWID,2021-03-06,422,2022-07-18,final
Estonia,EE,OWID,2021-03-13,529,2022-07-18,final
Estonia,EE,OWID,2021-03-20,531,2022-07-18,final
Estonia,EE,OWID,2021-03-27,528,2022-07-18,final
Estonia,EE,OWID,2021-04-03,554,2022-07-18,final
Estonia,EE,OWID,2021-04-10,481,2022-07-18,final
Estonia,EE,OWID,2021-04-17,349,2022-07-18,final
Estonia,EE,OWID,2021-04-24,281,2022-07-18,final
Estonia,EE,OWID,2021-05-01,244,2022-07-18,final
Estonia,EE,OWID,2021-05-08,201,2022-07-18,final
Estonia,EE,OWID,2021-05-15,173,2022-07-18,final
Estonia,EE,OWID,2021-05-22,155,2022-07-18,final
Estonia,EE,OWID,2021-05-29,114,2022-07-18,final
Estonia,EE,OWID,2021-06-05,70,2022-07-18,final
Estonia,EE,OWID,2021-06-12,44,2022-07-18,final
Estonia,EE,OWID,2021-06-19,42,2022-07-18,final
Estonia,EE,OWID,2021-06-26,34,2022-07-18,final
Estonia,EE,OWID,2021-07-03,18,2022-07-18,final
Estonia,EE,OWID,2021-07-10,21,2022-07-18,final
Estonia,EE,OWID,2021-07-17,17,2022-07-18,final
Estonia,EE,OWID,2021-07-24,12,2022-07-18,final
Estonia,EE,OWID,2021-07-31,34,2022-07-18,final
Estonia,EE,OWID,2021-08-07,38,2022-07-18,final
Estonia,EE,OWID,2021-08-14,52,2022-07-18,final
Estonia,EE,OWID,2021-08-21,74,2022-07-18,final
Estonia,EE,OWID,2021-08-28,73,2022-07-18,final
Estonia,EE,OWID,2021-09-04,113,2022-07-18,final
Estonia,EE,OWID,2021-09-11,104,2022-07-18,final
Estonia,EE,OWID,2021-09-18,127,2022-07-18,final
Estonia,EE,OWID,2021-09-25,140,2022-07-18,final
Estonia,EE,OWID,2021-10-02,151,2022-07-18,final
Estonia,EE,OWID,2021-10-09,200,2022-07-18,final
Estonia,EE,OWID,2021-10-16,242,2022-07-18,final
Estonia,EE,OWID,2021-10-23,339,2022-07-18,final
Estonia,EE,OWID,2021-10-30,433,2022-07-18,final
Estonia,EE,OWID,2021-11-06,448,2022-07-18,final
Estonia,EE,OWID,2021-11-13,408,2022-07-18,final
Estonia,EE,OWID,2021-11-20,325,2022-07-18,final
Estonia,EE,OWID,2021-11-27,235,2022-07-18,final
Estonia,EE,OWID,2021-12-04,198,2022-07-18,final
Estonia,EE,OWID,2021-12-11,135,2022-07-18,final
Estonia,EE,OWID,2021-12-18,212,2022-07-18,final
Estonia,EE,OWID,2021-12-25,162,2022-07-18,final
Estonia,EE,OWID,2022-01-01,176,2022-07-18,final
Estonia,EE,OWID,2022-01-08,196,2022-07-18,final
Estonia,EE,OWID,2022-01-15,203,2022-07-18,final
Estonia,EE,OWID,2022-01-22,264,2022-07-18,final
Estonia,EE,OWID,2022-01-29,273,2022-07-18,final
Estonia,EE,OWID,2022-02-05,320,2022-07-18,final
Estonia,EE,OWID,2022-02-12,428,2022-07-18,final
Estonia,EE,OWID,2022-02-19,513,2022-07-18,final
Estonia,EE,OWID,2022-02-26,622,2022-07-18,final
Estonia,EE,OWID,2022-03-05,544,2022-07-18,final
Estonia,EE,OWID,2022-03-12,493,2022-07-18,final
Estonia,EE,OWID,2022-03-19,492,2022-07-18,final
Estonia,EE,OWID,2022-03-26,338,2022-07-18,final
Estonia,EE,OWID,2022-04-02,250,2022-07-18,final
Estonia,EE,OWID,2022-04-09,241,2022-07-18,final
Estonia,EE,OWID,2022-04-16,236,2022-07-18,final
Estonia,EE,OWID,2022-04-23,122,2022-07-18,final
Estonia,EE,OWID,2022-04-30,143,2022-07-18,final
Estonia,EE,OWID,2022-05-07,138,2022-07-18,final
Estonia,EE,OWID,2022-05-14,115,2022-07-18,final
Estonia,EE,OWID,2022-05-21,82,2022-07-18,final
Estonia,EE,OWID,2022-05-28,93,2022-07-18,final
Estonia,EE,OWID,2022-06-04,67,2022-07-18,final
Estonia,EE,OWID,2022-06-11,68,2022-07-18,final
Estonia,EE,OWID,2022-06-18,62,2022-07-18,final
Estonia,EE,OWID,2022-06-25,59,2022-07-18,final
Estonia,EE,OWID,2022-07-02,85,2022-07-24,final
Estonia,EE,OWID,2022-07-09,92,2022-07-31,final
Estonia,EE,OWID,2022-07-16,76,2022-08-07,final
Estonia,EE,OWID,2022-07-23,111,2022-08-14,final
Estonia,EE,OWID,2022-07-30,121,2022-08-21,final
Estonia,EE,OWID,2022-08-06,138,2022-08-28,final
Estonia,EE,OWID,2022-08-13,124,2022-09-04,final
Estonia,EE,OWID,2022-08-20,106,2022-09-11,final
Estonia,EE,OWID,2022-08-27,100,2022-09-18,final
Estonia,EE,OWID,2022-09-03,87,2022-09-25,final
Estonia,EE,OWID,2022-09-10,71,2022-10-02,final
Estonia,EE,OWID,2022-09-17,118,2022-10-09,final
Estonia,EE,OWID,2022-09-24,146,2022-10-16,final
Estonia,EE,OWID,2022-10-01,165,2022-10-23,final
Estonia,EE,OWID,2022-10-08,203,2022-10-30,final
Estonia,EE,OWID,2022-10-15,195,2022-11-06,final
Estonia,EE,OWID,2022-10-22,190,2022-11-13,final
Estonia,EE,OWID,2022-10-29,207,2022-11-20,final
Estonia,EE,OWID,2022-11-05,177,2022-11-27,final
Estonia,EE,OWID,2022-11-12,178,2023-02-23,near final
Estonia,EE,OWID,2022-11-19,164,2022-12-11,final
Estonia,EE,OWID,2022-11-26,164,2022-12-18,final
Estonia,EE,OWID,2022-12-03,161,2022-12-25,final
Estonia,EE,OWID,2022-12-10,189,2023-01-01,final
Estonia,EE,OWID,2022-12-17,231,2023-01-08,final
Estonia,EE,OWID,2022-12-24,259,2023-01-15,final
Estonia,EE,OWID,2022-12-31,244,2023-01-22,final
Estonia,EE,OWID,2023-01-07,234,2023-01-29,final
Estonia,EE,OWID,2023-01-14,149,2023-02-05,final
Estonia,EE,OWID,2023-01-21,136,2023-02-12,final
Estonia,EE,OWID,2023-01-28,108,2023-02-19,final
Estonia,EE,OWID,2023-02-04,132,2023-02-23,near final
Estonia,EE,OWID,2023-02-11,109,2023-02-23,near final
Estonia,EE,OWID,2023-02-18,113,2023-02-23,near final
France,FR,OWID,2020-04-04,161496,2022-07-18,final
France,FR,OWID,2020-04-11,151008,2022-07-18,final
France,FR,OWID,2020-04-18,109746,2022-07-18,final
France,FR,OWID,2020-04-25,79824,2022-07-18,final
France,FR,OWID,2020-05-02,53424,2022-07-18,final
France,FR,OWID,2020-05-09,35351,2022-07-18,final
France,FR,OWID,2020-05-16,25497,2022-07-18,final
France,FR,OWID,2020-05-23,19094,2022-07-18,final
France,FR,OWID,2020-05-30,13549,2022-07-18,final
France,FR,OWID,2020-06-06,9777,2022-07-18,final
France,FR,OWID,2020-06-13,7263,2022-07-18,final
France,FR,OWID,2020-06-20,5357,2022-07-18,final
France,FR,OWID,2020-06-27,5174,2022-07-18,final
France,FR,OWID,2020-07-04,4608,2022-07-18,final
France,FR,OWID,2020-07-11,4271,2022-07-18,final
France,FR,OWID,2020-07-18,4029,2022-07-18,final
France,FR,OWID,2020-07-25,4922,2022-07-18,final
France,FR,OWID,2020-08-01,5410,2022-07-18,final
France,FR,OWID,2020-08-08,5540,2022-07-18,final
France,FR,OWID,2020-08-15,6254,2022-07-18,final
France,FR,OWID,2020-08-22,7371,2022-07-18,final
France,FR,OWID,2020-08-29,8498,2022-07-18,final
France,FR,OWID,2020-09-05,10449,2022-07-18,final
France,FR,OWID,2020-09-12,14838,2022-07-18,final
France,FR,OWID,2020-09-19,21416,2022-07-18,final
France,FR,OWID,2020-09-26,28914,2022-07-18,final
France,FR,OWID,2020-10-03,28385,2022-07-18,final
France,FR,OWID,2020-10-10,32276,2022-07-18,final
France,FR,OWID,2020-10-17,42789,2022-07-18,final
France,FR,OWID,2020-10-24,66543,2022-07-18,final
France,FR,OWID,2020-10-31,103436,2022-07-18,final
France,FR,OWID,2020-11-07,131087,2022-07-18,final
France,FR,OWID,2020-11-14,132523,2022-07-18,final
France,FR,OWID,2020-11-21,111498,2022-07-18,final
France,FR,OWID,2020-11-28,80768,2022-07-18,final
France,FR,OWID,2020-12-05,62181,2022-07-18,final
France,FR,OWID,2020-12-12,60316,2022-07-18,final
France,FR,OWID,2020-12-19,62361,2022-07-18,final
France,FR,OWID,2020-12-26,60222,2022-07-18,final
France,FR,OWID,2021-01-02,52864,2022-07-18,final
France,FR,OWID,2021-01-09,56027,2022-07-18,final
France,FR,OWID,2021-01-16,64752,2022-07-18,final
