model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
RobertWalraven-ESG,inc death,4,MT,0.54,0.57,0.2,0.6,0.69,5,1,Malta
USC-SIkJalpha,inc death,4,MT,1.09,1.26,0.4,0.6,0.56,5,1,Malta
epiforecasts-EpiNow2,inc death,4,MT,1.64,1.34,0.4,0.6,0.25,5,1,Malta
LANL-GrowthRate,inc death,5,MT,NA,NA,0,0.25,0.92,4,1,Malta
USC-SIkJalpha,inc death,5,MT,NA,NA,0.25,0.5,0.76,4,1,Malta
EuroCOVIDhub-baseline,inc case,1,NL,1,1,0.12,1,-0.3,8,1,Netherlands
EuroCOVIDhub-ensemble,inc case,1,NL,0.92,0.84,0.5,1,0.07,8,1,Netherlands
IEM_Health-CovidProject,inc case,1,NL,1.02,1.14,0.5,0.88,0.44,8,1,Netherlands
ILM-EKF,inc case,1,NL,1.08,1.1,0.5,1,0.09,8,1,Netherlands
LANL-GrowthRate,inc case,1,NL,0.93,0.83,0.12,1,-0.31,8,1,Netherlands
RobertWalraven-ESG,inc case,1,NL,0.89,NA,0.12,0.5,NA,8,1,Netherlands
SDSC_ISG-TrendModel,inc case,1,NL,0.72,NA,NA,NA,NA,5,1,Netherlands
UMass-SemiMech,inc case,1,NL,1.07,1.03,0.8,1,0.26,5,1,Netherlands
USC-SIkJalpha,inc case,1,NL,1.1,1.18,0.5,0.75,-0.32,8,1,Netherlands
UVA-Ensemble,inc case,1,NL,1.57,NA,0.14,0.57,NA,7,1,Netherlands
epiforecasts-EpiExpert,inc case,1,NL,0.84,0.94,0.25,0.75,-0.01,8,1,Netherlands
epiforecasts-EpiNow2,inc case,1,NL,0.83,0.83,0.5,1,-0.01,8,1,Netherlands
EuroCOVIDhub-baseline,inc case,2,NL,1,1,0.43,1,-0.37,7,1,Netherlands
EuroCOVIDhub-ensemble,inc case,2,NL,1.21,1.25,0.29,1,0.04,7,1,Netherlands
IEM_Health-CovidProject,inc case,2,NL,1.47,1.61,0.29,0.86,0.29,7,1,Netherlands
ILM-EKF,inc case,2,NL,1.36,1.43,0.71,1,0.07,7,1,Netherlands
LANL-GrowthRate,inc case,2,NL,1.34,1.41,0.14,0.71,-0.22,7,1,Netherlands
RobertWalraven-ESG,inc case,2,NL,0.91,NA,0.14,0.71,NA,7,1,Netherlands
UMass-SemiMech,inc case,2,NL,1.35,1.47,0.75,1,0.36,4,1,Netherlands
USC-SIkJalpha,inc case,2,NL,1.12,1.36,0.71,0.71,-0.14,7,1,Netherlands
UVA-Ensemble,inc case,2,NL,1.52,NA,0.17,0.33,NA,6,1,Netherlands
epiforecasts-EpiExpert,inc case,2,NL,1.17,1.48,0.29,0.57,0.01,7,1,Netherlands
epiforecasts-EpiNow2,inc case,2,NL,1.68,1.72,0.14,0.86,-0.03,7,1,Netherlands
EuroCOVIDhub-baseline,inc case,3,NL,1,1,0.5,1,-0.54,6,1,Netherlands
EuroCOVIDhub-ensemble,inc case,3,NL,1.57,1.55,0.5,1,0.08,6,1,Netherlands
IEM_Health-CovidProject,inc case,3,NL,1.94,2.04,0.5,0.83,0.31,6,1,Netherlands
ILM-EKF,inc case,3,NL,1.58,1.77,0.67,1,0.08,6,1,Netherlands
LANL-GrowthRate,inc case,3,NL,1.63,1.48,0.17,0.83,-0.22,6,1,Netherlands
RobertWalraven-ESG,inc case,3,NL,1.05,NA,0.17,0.83,NA,6,1,Netherlands
USC-SIkJalpha,inc case,3,NL,1.25,1.23,0.5,0.67,-0.37,6,1,Netherlands
epiforecasts-EpiExpert,inc case,3,NL,1.09,1.13,0.33,0.83,-0.11,6,1,Netherlands
epiforecasts-EpiNow2,inc case,3,NL,2.38,2.29,0.33,0.83,-0.06,6,1,Netherlands
DSMPG-bayes,inc case,4,NL,3.83,4.62,0.25,1,0.5,4,1,Netherlands
EuroCOVIDhub-baseline,inc case,4,NL,1,1,0.4,1,-0.5,5,1,Netherlands
EuroCOVIDhub-ensemble,inc case,4,NL,1.87,1.96,0.4,1,0.24,5,1,Netherlands
IEM_Health-CovidProject,inc case,4,NL,2.73,2.92,0.2,0.8,0.47,5,1,Netherlands
ILM-EKF,inc case,4,NL,2.07,2.54,0.6,1,0.24,5,1,Netherlands
LANL-GrowthRate,inc case,4,NL,1.29,1.22,0.6,1,-0.09,5,1,Netherlands
RobertWalraven-ESG,inc case,4,NL,1.25,NA,0,0.8,NA,5,1,Netherlands
USC-SIkJalpha,inc case,4,NL,1.16,1.1,0.8,0.8,-0.08,5,1,Netherlands
epiforecasts-EpiExpert,inc case,4,NL,1,0.99,0.6,1,0.27,5,1,Netherlands
epiforecasts-EpiNow2,inc case,4,NL,2.57,2.57,0.2,1,0.03,5,1,Netherlands
LANL-GrowthRate,inc case,5,NL,NA,NA,0.25,1,-0.07,4,1,Netherlands
USC-SIkJalpha,inc case,5,NL,NA,NA,0.5,0.75,-0.07,4,1,Netherlands
EuroCOVIDhub-baseline,inc death,1,NL,1,1,0.88,1,0.34,8,1,Netherlands
EuroCOVIDhub-ensemble,inc death,1,NL,2.14,1.37,0.62,1,0.54,8,1,Netherlands
IEM_Health-CovidProject,inc death,1,NL,1.32,1.24,0.75,1,0.05,8,1,Netherlands
ILM-EKF,inc death,1,NL,2.18,1.96,0.88,1,0.31,8,1,Netherlands
LANL-GrowthRate,inc death,1,NL,0.63,0.49,1,1,0.21,8,1,Netherlands
RobertWalraven-ESG,inc death,1,NL,0.65,0.47,0.88,1,-0.29,8,1,Netherlands
SDSC_ISG-TrendModel,inc death,1,NL,1.07,NA,NA,NA,NA,5,1,Netherlands
UMass-MechBayes,inc death,1,NL,4.03,3.03,0,0.8,0.85,5,1,Netherlands
UMass-SemiMech,inc death,1,NL,6.93,5.76,0,0.6,0.93,5,1,Netherlands
USC-SIkJalpha,inc death,1,NL,3.36,2.22,0.38,0.62,0.68,8,1,Netherlands
USyd-OneModelMan,inc death,1,NL,2.25,NA,NA,NA,NA,5,1,Netherlands
epiforecasts-EpiExpert,inc death,1,NL,1.17,0.76,0.38,0.62,0.24,8,1,Netherlands
epiforecasts-EpiNow2,inc death,1,NL,4.59,2.97,0.25,0.62,0.78,8,1,Netherlands
EuroCOVIDhub-baseline,inc death,2,NL,1,1,1,1,0.33,7,1,Netherlands
EuroCOVIDhub-ensemble,inc death,2,NL,1.7,1.2,0.29,1,0.63,7,1,Netherlands
IEM_Health-CovidProject,inc death,2,NL,0.74,0.87,0.86,1,-0.09,7,1,Netherlands
ILM-EKF,inc death,2,NL,2.23,1.76,0.57,1,0.47,7,1,Netherlands
LANL-GrowthRate,inc death,2,NL,0.39,0.42,0.86,1,0.01,7,1,Netherlands
RobertWalraven-ESG,inc death,2,NL,0.5,0.42,0.57,1,-0.47,7,1,Netherlands
UMass-MechBayes,inc death,2,NL,3.03,2.87,0,0.75,0.9,4,1,Netherlands
UMass-SemiMech,inc death,2,NL,4.98,5.17,0,0.25,0.97,4,1,Netherlands
USC-SIkJalpha,inc death,2,NL,2.84,2.07,0.14,0.43,0.83,7,1,Netherlands
USyd-OneModelMan,inc death,2,NL,1.91,NA,NA,NA,NA,4,1,Netherlands
epiforecasts-EpiExpert,inc death,2,NL,1.06,0.74,0.14,0.71,0.24,7,1,Netherlands
epiforecasts-EpiNow2,inc death,2,NL,3.5,3.19,0,0.43,0.89,7,1,Netherlands
EuroCOVIDhub-baseline,inc death,3,NL,1,1,1,1,0.33,6,1,Netherlands
EuroCOVIDhub-ensemble,inc death,3,NL,1.63,1.25,0.17,1,0.71,6,1,Netherlands
IEM_Health-CovidProject,inc death,3,NL,0.55,0.73,1,1,-0.22,6,1,Netherlands
ILM-EKF,inc death,3,NL,2.36,1.98,0.5,1,0.62,6,1,Netherlands
LANL-GrowthRate,inc death,3,NL,0.3,0.39,1,1,-0.05,6,1,Netherlands
RobertWalraven-ESG,inc death,3,NL,0.46,0.39,0.5,1,-0.53,6,1,Netherlands
USC-SIkJalpha,inc death,3,NL,2.76,2.31,0,0.5,0.87,6,1,Netherlands
epiforecasts-EpiExpert,inc death,3,NL,0.87,0.77,0.17,0.67,0.21,6,1,Netherlands
epiforecasts-EpiNow2,inc death,3,NL,3.76,3.71,0.17,0.33,0.87,6,1,Netherlands
EuroCOVIDhub-baseline,inc death,4,NL,1,1,1,1,0.36,5,1,Netherlands
EuroCOVIDhub-ensemble,inc death,4,NL,1.67,1.44,0,1,0.79,5,1,Netherlands
IEM_Health-CovidProject,inc death,4,NL,0.6,0.68,0.8,1,-0.28,5,1,Netherlands
ILM-EKF,inc death,4,NL,2.65,2.38,0.2,1,0.74,5,1,Netherlands
LANL-GrowthRate,inc death,4,NL,0.27,0.39,0.8,1,-0.06,5,1,Netherlands
RobertWalraven-ESG,inc death,4,NL,0.44,0.38,0.4,1,-0.52,5,1,Netherlands
USC-SIkJalpha,inc death,4,NL,2.78,2.53,0,0.6,0.88,5,1,Netherlands
epiforecasts-EpiExpert,inc death,4,NL,1,0.92,0,0.6,0.58,5,1,Netherlands
epiforecasts-EpiNow2,inc death,4,NL,3.46,4.1,0.2,0.2,0.9,5,1,Netherlands
LANL-GrowthRate,inc death,5,NL,NA,NA,1,1,-0.03,4,1,Netherlands
USC-SIkJalpha,inc death,5,NL,NA,NA,0,0.75,0.91,4,1,Netherlands
EuroCOVIDhub-baseline,inc case,1,NO,1,1,0,0.75,0.38,8,1,Norway
EuroCOVIDhub-ensemble,inc case,1,NO,0.88,0.88,0.62,1,0.21,8,1,Norway
IEM_Health-CovidProject,inc case,1,NO,1.23,1.14,0.38,0.88,0.28,8,1,Norway
ILM-EKF,inc case,1,NO,1.98,1.75,0.38,0.88,0.3,8,1,Norway
LANL-GrowthRate,inc case,1,NO,0.95,0.87,0.75,1,0.21,8,1,Norway
RobertWalraven-ESG,inc case,1,NO,0.85,NA,0.38,1,NA,8,1,Norway
SDSC_ISG-TrendModel,inc case,1,NO,0.69,NA,NA,NA,NA,5,1,Norway
UMass-SemiMech,inc case,1,NO,0.44,0.82,1,1,0.06,5,1,Norway
USC-SIkJalpha,inc case,1,NO,0.91,1.63,0.62,0.75,0.29,8,1,Norway
UVA-Ensemble,inc case,1,NO,1.99,NA,0.14,0.57,NA,7,1,Norway
epiforecasts-EpiNow2,inc case,1,NO,0.95,0.82,0.38,1,-0.03,8,1,Norway
EuroCOVIDhub-baseline,inc case,2,NO,1,1,0,0.71,0.4,7,1,Norway
EuroCOVIDhub-ensemble,inc case,2,NO,1.23,1.03,0.43,1,0.4,7,1,Norway
IEM_Health-CovidProject,inc case,2,NO,1.7,1.45,0.14,0.86,0.52,7,1,Norway
ILM-EKF,inc case,2,NO,2.07,1.97,0.29,0.71,0.49,7,1,Norway
LANL-GrowthRate,inc case,2,NO,1.3,1.01,0.43,1,0.42,7,1,Norway
RobertWalraven-ESG,inc case,2,NO,0.75,NA,0.29,0.71,NA,7,1,Norway
UMass-SemiMech,inc case,2,NO,0.69,0.9,0.75,1,0.22,4,1,Norway
USC-SIkJalpha,inc case,2,NO,0.74,1.25,0.71,0.86,0.29,7,1,Norway
UVA-Ensemble,inc case,2,NO,1.2,NA,0,0.5,NA,6,1,Norway
epiforecasts-EpiNow2,inc case,2,NO,1.48,1.18,0.57,0.86,0.06,7,1,Norway
EuroCOVIDhub-baseline,inc case,3,NO,1,1,0.17,0.33,0.4,6,1,Norway
EuroCOVIDhub-ensemble,inc case,3,NO,1.94,1.66,0.17,1,0.65,6,1,Norway
IEM_Health-CovidProject,inc case,3,NO,2.58,2.21,0.17,0.83,0.55,6,1,Norway
ILM-EKF,inc case,3,NO,3.19,2.83,0,0.67,0.61,6,1,Norway
LANL-GrowthRate,inc case,3,NO,1.61,1.27,0.17,1,0.65,6,1,Norway
RobertWalraven-ESG,inc case,3,NO,0.8,NA,0.17,0.67,NA,6,1,Norway
USC-SIkJalpha,inc case,3,NO,0.94,1.43,0.67,0.83,0.43,6,1,Norway
epiforecasts-EpiNow2,inc case,3,NO,2.89,2.45,0.17,0.83,0.15,6,1,Norway
DSMPG-bayes,inc case,4,NO,5.55,2.46,0.5,NA,0.47,4,1,Norway
EuroCOVIDhub-baseline,inc case,4,NO,1,1,0.2,0.2,0.48,5,1,Norway
EuroCOVIDhub-ensemble,inc case,4,NO,2.77,2.46,0.2,1,0.75,5,1,Norway
IEM_Health-CovidProject,inc case,4,NO,3.56,3.28,0,0.4,0.66,5,1,Norway
ILM-EKF,inc case,4,NO,4.31,4.2,0.2,0.6,0.71,5,1,Norway
LANL-GrowthRate,inc case,4,NO,1.35,1.2,0.2,1,0.71,5,1,Norway
RobertWalraven-ESG,inc case,4,NO,0.71,NA,0,0.8,NA,5,1,Norway
USC-SIkJalpha,inc case,4,NO,1.52,2.07,0.6,0.8,0.48,5,1,Norway
epiforecasts-EpiNow2,inc case,4,NO,4.45,3.36,0.2,0.8,0.36,5,1,Norway
LANL-GrowthRate,inc case,5,NO,NA,NA,0.25,1,0.71,4,1,Norway
USC-SIkJalpha,inc case,5,NO,NA,NA,0.25,0.75,0.62,4,1,Norway
EuroCOVIDhub-baseline,inc death,1,NO,1,1,0.38,1,-0.07,8,1,Norway
EuroCOVIDhub-ensemble,inc death,1,NO,0.94,0.91,0.75,1,-0.1,8,1,Norway
IEM_Health-CovidProject,inc death,1,NO,1.47,1.22,0.62,1,-0.46,8,1,Norway
ILM-EKF,inc death,1,NO,1.1,1.58,0.88,1,0.06,8,1,Norway
LANL-GrowthRate,inc death,1,NO,1.04,1.04,0.62,0.88,-0.31,8,1,Norway
RobertWalraven-ESG,inc death,1,NO,1.09,1.32,0.5,0.5,-0.2,8,1,Norway
SDSC_ISG-TrendModel,inc death,1,NO,2.12,NA,NA,NA,NA,5,1,Norway
UMass-MechBayes,inc death,1,NO,1.57,0.92,0.4,1,-0.22,5,1,Norway
UMass-SemiMech,inc death,1,NO,1.6,1.25,0.6,1,0.01,5,1,Norway
USC-SIkJalpha,inc death,1,NO,1.71,2.04,0.38,0.5,-0.49,8,1,Norway
USyd-OneModelMan,inc death,1,NO,1.26,NA,NA,NA,NA,5,1,Norway
epiforecasts-EpiNow2,inc death,1,NO,1.22,1.07,0.62,1,-0.09,8,1,Norway
EuroCOVIDhub-baseline,inc death,2,NO,1,1,0.57,1,-0.3,7,1,Norway
EuroCOVIDhub-ensemble,inc death,2,NO,0.98,1,0.71,1,-0.2,7,1,Norway
IEM_Health-CovidProject,inc death,2,NO,1.86,1.4,0.57,1,-0.51,7,1,Norway
ILM-EKF,inc death,2,NO,1.15,1.58,1,1,0.01,7,1,Norway
LANL-GrowthRate,inc death,2,NO,1.23,1.35,0.43,0.86,-0.46,7,1,Norway
RobertWalraven-ESG,inc death,2,NO,1.2,1.55,0.43,0.57,-0.43,7,1,Norway
UMass-MechBayes,inc death,2,NO,1.9,1.28,0,1,-0.3,4,1,Norway
UMass-SemiMech,inc death,2,NO,1.55,1.17,0.5,1,0.1,4,1,Norway
USC-SIkJalpha,inc death,2,NO,1.4,1.97,0.57,0.71,-0.44,7,1,Norway
USyd-OneModelMan,inc death,2,NO,1.31,NA,NA,NA,NA,4,1,Norway
epiforecasts-EpiNow2,inc death,2,NO,1.46,1.57,0.29,1,-0.13,7,1,Norway
EuroCOVIDhub-baseline,inc death,3,NO,1,1,0.33,1,-0.47,6,1,Norway
EuroCOVIDhub-ensemble,inc death,3,NO,0.75,0.9,1,1,-0.18,6,1,Norway
IEM_Health-CovidProject,inc death,3,NO,1.4,1.52,0.67,1,-0.53,6,1,Norway
ILM-EKF,inc death,3,NO,0.91,1.69,0.83,1,0.02,6,1,Norway
LANL-GrowthRate,inc death,3,NO,0.92,1.28,0.5,0.67,-0.52,6,1,Norway
RobertWalraven-ESG,inc death,3,NO,1.06,1.66,0.5,0.5,-0.6,6,1,Norway
USC-SIkJalpha,inc death,3,NO,1.28,1.45,0.5,0.67,-0.4,6,1,Norway
epiforecasts-EpiNow2,inc death,3,NO,1.51,2.07,0,1,-0.07,6,1,Norway
EuroCOVIDhub-baseline,inc death,4,NO,1,1,0.6,1,-0.5,5,1,Norway
EuroCOVIDhub-ensemble,inc death,4,NO,0.75,0.9,1,1,-0.16,5,1,Norway
IEM_Health-CovidProject,inc death,4,NO,1.65,1.62,0.4,1,-0.58,5,1,Norway
ILM-EKF,inc death,4,NO,0.98,1.93,1,1,0.14,5,1,Norway
LANL-GrowthRate,inc death,4,NO,1.02,1.21,0.4,0.8,-0.69,5,1,Norway
RobertWalraven-ESG,inc death,4,NO,1.27,1.52,0.4,0.6,-0.7,5,1,Norway
USC-SIkJalpha,inc death,4,NO,0.82,0.97,0.6,1,-0.34,5,1,Norway
epiforecasts-EpiNow2,inc death,4,NO,2.1,2.38,0.2,1,0.01,5,1,Norway
LANL-GrowthRate,inc death,5,NO,NA,NA,0.25,0.75,-0.66,4,1,Norway
USC-SIkJalpha,inc death,5,NO,NA,NA,0.5,1,-0.25,4,1,Norway
DSMPG-bayes,inc case,1,PL,0.77,0.59,0.33,0.83,0.59,6,1,Poland
EuroCOVIDhub-baseline,inc case,1,PL,1,1,0,0.62,0,8,1,Poland
EuroCOVIDhub-ensemble,inc case,1,PL,0.69,0.61,0.5,0.88,0.32,8,1,Poland
ICM-agentModel,inc case,1,PL,0.97,0.94,0.38,0.88,-0.02,8,1,Poland
IEM_Health-CovidProject,inc case,1,PL,1.23,1.08,0.25,0.75,0.54,8,1,Poland
ILM-EKF,inc case,1,PL,0.7,0.61,0.5,0.88,0.33,8,1,Poland
ITWW-county_repro,inc case,1,PL,1.28,1.53,0,0.12,0.99,8,1,Poland
LANL-GrowthRate,inc case,1,PL,0.51,0.43,0.62,1,-0.07,8,1,Poland
MIMUW-StochSEIR,inc case,1,PL,1.12,1.36,0.12,0.12,0.19,8,1,Poland
MIT_CovidAnalytics-DELPHI,inc case,1,PL,1.69,1.46,0.43,0.86,0.19,7,1,Poland
MOCOS-agent1,inc case,1,PL,0.34,0.33,0.88,1,0.06,8,1,Poland
RobertWalraven-ESG,inc case,1,PL,0.85,NA,0.12,0.75,NA,8,1,Poland
SDSC_ISG-TrendModel,inc case,1,PL,0.67,NA,NA,NA,NA,5,1,Poland
UMass-SemiMech,inc case,1,PL,0.94,0.68,0.4,1,0.68,5,1,Poland
USC-SIkJalpha,inc case,1,PL,0.93,1,0.25,0.5,0.24,8,1,Poland
UVA-Ensemble,inc case,1,PL,1.16,NA,0.12,0.88,NA,8,1,Poland
epiforecasts-EpiExpert,inc case,1,PL,0.69,0.63,0.12,0.75,0.16,8,1,Poland
epiforecasts-EpiNow2,inc case,1,PL,0.47,0.38,0.38,1,0.31,8,1,Poland
EuroCOVIDhub-baseline,inc case,2,PL,1,1,0,0,0.14,7,1,Poland
EuroCOVIDhub-ensemble,inc case,2,PL,0.87,0.74,0.29,0.57,0.47,7,1,Poland
ICM-agentModel,inc case,2,PL,0.66,0.62,0.57,0.57,0.07,7,1,Poland
IEM_Health-CovidProject,inc case,2,PL,1.44,1.32,0.14,0.43,0.55,7,1,Poland
ILM-EKF,inc case,2,PL,0.84,0.79,0.43,0.86,0.51,7,1,Poland
ITWW-county_repro,inc case,2,PL,1.28,1.52,0,0.29,0.96,7,1,Poland
LANL-GrowthRate,inc case,2,PL,0.7,0.58,0.43,0.86,0.21,7,1,Poland
MIMUW-StochSEIR,inc case,2,PL,0.95,1.2,0.14,0.29,0.31,7,1,Poland
MIT_CovidAnalytics-DELPHI,inc case,2,PL,1.62,1.43,0.33,0.33,0.17,6,1,Poland
MOCOS-agent1,inc case,2,PL,0.32,0.28,0.57,0.86,0.11,7,1,Poland
RobertWalraven-ESG,inc case,2,PL,0.9,NA,0,0.14,NA,7,1,Poland
UMass-SemiMech,inc case,2,PL,1.15,0.78,0,0.5,0.87,4,1,Poland
USC-SIkJalpha,inc case,2,PL,0.89,0.87,0.29,0.43,0.24,7,1,Poland
UVA-Ensemble,inc case,2,PL,1.13,NA,0,0.29,NA,7,1,Poland
epiforecasts-EpiExpert,inc case,2,PL,0.73,0.69,0.14,0.57,0.36,7,1,Poland
epiforecasts-EpiNow2,inc case,2,PL,0.52,0.53,0.57,0.86,0.43,7,1,Poland
EuroCOVIDhub-baseline,inc case,3,PL,1,1,0.17,0.17,0.25,6,1,Poland
EuroCOVIDhub-ensemble,inc case,3,PL,1.19,1.03,0.17,0.33,0.55,6,1,Poland
ICM-agentModel,inc case,3,PL,0.54,0.43,0.5,0.67,-0.07,6,1,Poland
IEM_Health-CovidProject,inc case,3,PL,2.19,1.9,0.17,0.33,0.6,6,1,Poland
ILM-EKF,inc case,3,PL,1.47,1.29,0.5,0.5,0.6,6,1,Poland
ITWW-county_repro,inc case,3,PL,1.89,2.11,0,0.17,0.93,6,1,Poland
LANL-GrowthRate,inc case,3,PL,1.08,0.82,0,0.67,0.37,6,1,Poland
MIMUW-StochSEIR,inc case,3,PL,1.14,1.33,0.17,0.17,0.55,6,1,Poland
MOCOS-agent1,inc case,3,PL,0.31,0.27,0.67,0.83,0.23,6,1,Poland
RobertWalraven-ESG,inc case,3,PL,0.95,NA,0,0.17,NA,6,1,Poland
USC-SIkJalpha,inc case,3,PL,0.97,0.81,0.17,0.5,0.25,6,1,Poland
epiforecasts-EpiExpert,inc case,3,PL,0.99,0.93,0,0.5,0.4,6,1,Poland
epiforecasts-EpiNow2,inc case,3,PL,0.9,0.83,0.5,0.67,0.53,6,1,Poland
EuroCOVIDhub-baseline,inc case,4,PL,1,1,0,0.4,0.18,5,1,Poland
EuroCOVIDhub-ensemble,inc case,4,PL,1.73,1.51,0.2,0.4,0.66,5,1,Poland
ICM-agentModel,inc case,4,PL,0.46,0.34,0.4,0.8,0.34,5,1,Poland
IEM_Health-CovidProject,inc case,4,PL,3.27,2.87,0,0.4,0.64,5,1,Poland
ILM-EKF,inc case,4,PL,2.76,2.4,0.2,0.4,0.8,5,1,Poland
ITWW-county_repro,inc case,4,PL,3.23,3.62,0,0,1,5,1,Poland
LANL-GrowthRate,inc case,4,PL,1.08,0.9,0.2,0.6,0.38,5,1,Poland
MIMUW-StochSEIR,inc case,4,PL,1.36,1.55,0,0,0.6,5,1,Poland
MOCOS-agent1,inc case,4,PL,0.42,0.31,0.2,1,0.6,5,1,Poland
RobertWalraven-ESG,inc case,4,PL,0.91,NA,0,0.4,NA,5,1,Poland
USC-SIkJalpha,inc case,4,PL,1.15,0.91,0.4,0.8,0.42,5,1,Poland
epiforecasts-EpiExpert,inc case,4,PL,1.32,1.27,0,0.4,0.56,5,1,Poland
epiforecasts-EpiNow2,inc case,4,PL,1.53,1.35,0.4,0.6,0.73,5,1,Poland
LANL-GrowthRate,inc case,5,PL,NA,NA,0.5,0.75,0.39,4,1,Poland
USC-SIkJalpha,inc case,5,PL,NA,NA,0.5,0.75,0.5,4,1,Poland
EuroCOVIDhub-baseline,inc death,1,PL,1,1,0,0.75,-0.44,8,1,Poland
EuroCOVIDhub-ensemble,inc death,1,PL,0.34,0.52,0.88,1,-0.1,8,1,Poland
ICM-agentModel,inc death,1,PL,1.37,1.48,0.62,1,-0.16,8,1,Poland
IEM_Health-CovidProject,inc death,1,PL,1.1,1.3,0.75,1,-0.09,8,1,Poland
ILM-EKF,inc death,1,PL,0.4,0.63,1,1,0.1,8,1,Poland
ITWW-county_repro,inc death,1,PL,1.36,1.82,0,0,0.25,8,1,Poland
LANL-GrowthRate,inc death,1,PL,0.52,0.51,0.38,0.75,-0.58,8,1,Poland
MIMUW-StochSEIR,inc death,1,PL,0.79,1.05,0,0.12,-0.49,8,1,Poland
MIT_CovidAnalytics-DELPHI,inc death,1,PL,1.27,1.04,0.25,0.88,-0.41,8,1,Poland
MOCOS-agent1,inc death,1,PL,0.27,0.42,0.88,1,-0.1,8,1,Poland
RobertWalraven-ESG,inc death,1,PL,1.03,1.13,0,0.5,-0.22,8,1,Poland
SDSC_ISG-TrendModel,inc death,1,PL,0.68,NA,NA,NA,NA,5,1,Poland
UMass-MechBayes,inc death,1,PL,0.68,0.79,0.8,1,0.04,5,1,Poland
UMass-SemiMech,inc death,1,PL,0.92,0.97,0.6,1,0.22,5,1,Poland
USC-SIkJalpha,inc death,1,PL,0.43,0.83,0.75,0.75,0.36,8,1,Poland
USyd-OneModelMan,inc death,1,PL,0.6,NA,NA,NA,NA,5,1,Poland
epiforecasts-EpiExpert,inc death,1,PL,0.55,0.54,0.38,1,-0.17,8,1,Poland
epiforecasts-EpiNow2,inc death,1,PL,0.87,1.04,0.62,0.88,0.35,8,1,Poland
EuroCOVIDhub-baseline,inc death,2,PL,1,1,0.14,0.57,-0.51,7,1,Poland
EuroCOVIDhub-ensemble,inc death,2,PL,0.24,0.43,1,1,0.17,7,1,Poland
ICM-agentModel,inc death,2,PL,1.72,1.97,0.57,0.86,0.52,7,1,Poland
IEM_Health-CovidProject,inc death,2,PL,1.16,1.19,0.71,1,-0.07,7,1,Poland
ILM-EKF,inc death,2,PL,0.7,0.64,0.71,1,0.31,7,1,Poland
ITWW-county_repro,inc death,2,PL,1.18,1.46,0,0,0.43,7,1,Poland
LANL-GrowthRate,inc death,2,PL,0.63,0.62,0.43,0.71,-0.63,7,1,Poland
MIMUW-StochSEIR,inc death,2,PL,0.58,0.74,0,0.14,-0.11,7,1,Poland
MIT_CovidAnalytics-DELPHI,inc death,2,PL,1.03,0.86,0.29,1,-0.29,7,1,Poland
MOCOS-agent1,inc death,2,PL,0.23,0.32,0.86,1,-0.19,7,1,Poland
RobertWalraven-ESG,inc death,2,PL,1.1,1.3,0,0,-0.43,7,1,Poland
UMass-MechBayes,inc death,2,PL,0.49,0.58,0.75,1,0.28,4,1,Poland
UMass-SemiMech,inc death,2,PL,0.74,0.73,0.5,1,0.3,4,1,Poland
USC-SIkJalpha,inc death,2,PL,0.65,0.65,0.86,0.86,0.44,7,1,Poland
USyd-OneModelMan,inc death,2,PL,0.63,NA,NA,NA,NA,4,1,Poland
epiforecasts-EpiExpert,inc death,2,PL,0.71,0.64,0.43,0.86,-0.25,7,1,Poland
epiforecasts-EpiNow2,inc death,2,PL,0.95,1.05,0.43,0.43,0.51,7,1,Poland
EuroCOVIDhub-baseline,inc death,3,PL,1,1,0,0.33,-0.64,6,1,Poland
EuroCOVIDhub-ensemble,inc death,3,PL,0.37,0.43,1,1,0.2,6,1,Poland
ICM-agentModel,inc death,3,PL,1.25,1.42,0.67,0.83,0.48,6,1,Poland
IEM_Health-CovidProject,inc death,3,PL,1.35,1.3,0.67,1,-0.08,6,1,Poland
ILM-EKF,inc death,3,PL,1.04,0.87,0.5,1,0.48,6,1,Poland
ITWW-county_repro,inc death,3,PL,1.36,1.65,0,0,0.67,6,1,Poland
LANL-GrowthRate,inc death,3,PL,0.77,0.68,0.33,0.67,-0.6,6,1,Poland
MIMUW-StochSEIR,inc death,3,PL,0.38,0.55,0.33,0.33,-0.1,6,1,Poland
MIT_CovidAnalytics-DELPHI,inc death,3,PL,1.01,0.88,0.33,0.83,-0.36,6,1,Poland
MOCOS-agent1,inc death,3,PL,0.28,0.32,0.67,1,-0.32,6,1,Poland
RobertWalraven-ESG,inc death,3,PL,1.06,1.27,0,0.17,-0.63,6,1,Poland
USC-SIkJalpha,inc death,3,PL,0.76,0.69,0.5,0.83,0.53,6,1,Poland
epiforecasts-EpiExpert,inc death,3,PL,0.68,0.58,0.17,0.83,-0.2,6,1,Poland
epiforecasts-EpiNow2,inc death,3,PL,1.27,1.27,0.33,0.5,0.56,6,1,Poland
EuroCOVIDhub-baseline,inc death,4,PL,1,1,0,0.4,-0.67,5,1,Poland
EuroCOVIDhub-ensemble,inc death,4,PL,0.61,0.58,0.6,1,0.3,5,1,Poland
ICM-agentModel,inc death,4,PL,1.21,1.24,0.6,1,0.43,5,1,Poland
