model,target_variable,location,horizon,weight
IEM_Health-CovidProject,inc case,SE,1,0.11220309544701929
ILM-EKF,inc case,SE,1,0.1369921514178724
Karlen-pypm,inc case,SE,1,0.21817268559142639
LANL-GrowthRate,inc case,SE,1,0.07552131424318606
MUNI-ARIMA,inc case,SE,1,0.09656823788472972
RobertWalraven-ESG,inc case,SE,1,0.16830464317052896
USC-SIkJalpha,inc case,SE,1,0.1080855506599727
epiforecasts-EpiNow2,inc case,SE,1,0.08415232158526448
IEM_Health-CovidProject,inc case,SE,2,0.1050381364788134
ILM-EKF,inc case,SE,2,0.14194342767407217
Karlen-pypm,inc case,SE,2,0.14388785819015534
LANL-GrowthRate,inc case,SE,2,0.10003632045601275
MUNI-ARIMA,inc case,SE,2,0.09816648269047981
RobertWalraven-ESG,inc case,SE,2,0.18756810085502393
USC-SIkJalpha,inc case,SE,2,0.11936151872592433
epiforecasts-EpiNow2,inc case,SE,2,0.10399815492951822
IEM_Health-CovidProject,inc case,SE,3,0.10396346741240671
ILM-EKF,inc case,SE,3,0.1419988823193848
LANL-GrowthRate,inc case,SE,3,0.12937675944655058
MUNI-ARIMA,inc case,SE,3,0.12004029226999541
RobertWalraven-ESG,inc case,SE,3,0.24258142396228236
USC-SIkJalpha,inc case,SE,3,0.1419988823193848
epiforecasts-EpiNow2,inc case,SE,3,0.12004029226999541
IEM_Health-CovidProject,inc case,SE,4,0.09313195913225117
ILM-EKF,inc case,SE,4,0.11835519806390253
LANL-GrowthRate,inc case,SE,4,0.13367175310746637
MUNI-ARIMA,inc case,SE,4,0.12087339376738981
RobertWalraven-ESG,inc case,SE,4,0.2642348607938289
USC-SIkJalpha,inc case,SE,4,0.14755972745629406
epiforecasts-EpiNow2,inc case,SE,4,0.12217310767886712
IEM_Health-CovidProject,inc death,SE,1,0.07711159678868622
ILM-EKF,inc death,SE,1,0.07711159678868622
Karlen-pypm,inc death,SE,1,0.40567405267091444
LANL-GrowthRate,inc death,SE,1,0.07289455633930494
MUNI-ARIMA,inc death,SE,1,0.10367225790478925
RobertWalraven-ESG,inc death,SE,1,0.10724716334978197
USC-SIkJalpha,inc death,SE,1,0.09238121991515873
epiforecasts-EpiNow2,inc death,SE,1,0.0639075562426783
IEM_Health-CovidProject,inc death,SE,2,0.05068707114869428
ILM-EKF,inc death,SE,2,0.06611357106351427
Karlen-pypm,inc death,SE,2,0.5068707114869427
LANL-GrowthRate,inc death,SE,2,0.07699301946637105
MUNI-ARIMA,inc death,SE,2,0.07603060672304142
RobertWalraven-ESG,inc death,SE,2,0.09357613135143558
USC-SIkJalpha,inc death,SE,2,0.08944777261534283
epiforecasts-EpiNow2,inc death,SE,2,0.04028111614465771
IEM_Health-CovidProject,inc death,SE,3,0.07780750291568433
ILM-EKF,inc death,SE,3,0.14872067012997892
LANL-GrowthRate,inc death,SE,3,0.2098023739333631
MUNI-ARIMA,inc death,SE,3,0.1320104824749251
RobertWalraven-ESG,inc death,SE,3,0.17027439043867154
USC-SIkJalpha,inc death,SE,3,0.18357707719169272
epiforecasts-EpiNow2,inc death,SE,3,0.07780750291568433
IEM_Health-CovidProject,inc death,SE,4,0.06958258477533263
ILM-EKF,inc death,SE,4,0.15092560641410177
LANL-GrowthRate,inc death,SE,4,0.17566750910493814
MUNI-ARIMA,inc death,SE,4,0.12316917305058879
RobertWalraven-ESG,inc death,SE,4,0.20218335953587216
USC-SIkJalpha,inc death,SE,4,0.19135210813216472
epiforecasts-EpiNow2,inc death,SE,4,0.08711965898700183
IEM_Health-CovidProject,inc case,SI,1,0.08811407872710535
ILM-EKF,inc case,SI,1,0.08811407872710535
Karlen-pypm,inc case,SI,1,0.2213097791285437
LANL-GrowthRate,inc case,SI,1,0.08203724571144293
MUNI-ARIMA,inc case,SI,1,0.19421062250055876
RobertWalraven-ESG,inc case,SI,1,0.1464049308081135
USC-SIkJalpha,inc case,SI,1,0.09329725982869978
epiforecasts-EpiNow2,inc case,SI,1,0.08651200456843071
IEM_Health-CovidProject,inc case,SI,2,0.09711831389333192
ILM-EKF,inc case,SI,2,0.10359286815288737
Karlen-pypm,inc case,SI,2,0.20523115388779573
LANL-GrowthRate,inc case,SI,2,0.11571543783035293
MUNI-ARIMA,inc case,SI,2,0.1726547802548123
RobertWalraven-ESG,inc case,SI,2,0.17543953477505123
USC-SIkJalpha,inc case,SI,2,0.09458479266133196
epiforecasts-EpiNow2,inc case,SI,2,0.03566311854443664
IEM_Health-CovidProject,inc case,SI,3,0.1134765094648803
ILM-EKF,inc case,SI,3,0.12302126259744033
LANL-GrowthRate,inc case,SI,3,0.15859367587862788
MUNI-ARIMA,inc case,SI,3,0.24836368109294552
RobertWalraven-ESG,inc case,SI,3,0.21938791829876858
USC-SIkJalpha,inc case,SI,3,0.11250662476859928
epiforecasts-EpiNow2,inc case,SI,3,0.024650327898738042
IEM_Health-CovidProject,inc case,SI,4,0.1046929732739116
ILM-EKF,inc case,SI,4,0.11611402490379284
LANL-GrowthRate,inc case,SI,4,0.1680597728870686
MUNI-ARIMA,inc case,SI,4,0.23222804980758568
RobertWalraven-ESG,inc case,SI,4,0.21648377524435958
USC-SIkJalpha,inc case,SI,4,0.11404056017336797
epiforecasts-EpiNow2,inc case,SI,4,0.04838084370991369
IEM_Health-CovidProject,inc death,SI,1,0.045636072987169776
ILM-EKF,inc death,SI,1,0.04918062234539656
Karlen-pypm,inc death,SI,1,0.6332005126969807
LANL-GrowthRate,inc death,SI,1,0.06754138802101127
MUNI-ARIMA,inc death,SI,1,0.04366900087565385
RobertWalraven-ESG,inc death,SI,1,0.04256810169391467
USC-SIkJalpha,inc death,SI,1,0.0625383222416771
epiforecasts-EpiNow2,inc death,SI,1,0.0556659791381961
IEM_Health-CovidProject,inc death,SI,2,0.05965896020002638
ILM-EKF,inc death,SI,2,0.07277081958464757
Karlen-pypm,inc death,SI,2,0.5093957370925329
LANL-GrowthRate,inc death,SI,2,0.06757290390002989
MUNI-ARIMA,inc death,SI,2,0.08489928951542217
RobertWalraven-ESG,inc death,SI,2,0.061316153538916
USC-SIkJalpha,inc death,SI,2,0.07611660439313711
epiforecasts-EpiNow2,inc death,SI,2,0.06826953177528794
IEM_Health-CovidProject,inc death,SI,3,0.12863500810269818
ILM-EKF,inc death,SI,3,0.1514141241208843
LANL-GrowthRate,inc death,SI,3,0.12863500810269818
MUNI-ARIMA,inc death,SI,3,0.20765365593721277
RobertWalraven-ESG,inc death,SI,3,0.12318437216614317
USC-SIkJalpha,inc death,SI,3,0.19125994625795914
epiforecasts-EpiNow2,inc death,SI,3,0.06921788531240425
IEM_Health-CovidProject,inc death,SI,4,0.12222845735624047
ILM-EKF,inc death,SI,4,0.1595403022334086
LANL-GrowthRate,inc death,SI,4,0.13412680276260017
MUNI-ARIMA,inc death,SI,4,0.2405766462249812
RobertWalraven-ESG,inc death,SI,4,0.13065800613942946
USC-SIkJalpha,inc death,SI,4,0.1702958282266721
epiforecasts-EpiNow2,inc death,SI,4,0.04257395705666803
IEM_Health-CovidProject,inc case,SK,1,0.04293039865865836
ILM-EKF,inc case,SK,1,0.06883667371129702
Karlen-pypm,inc case,SK,1,0.3327105896046023
LANL-GrowthRate,inc case,SK,1,0.05118624455455419
MUNI-ARIMA,inc case,SK,1,0.16635529480230116
RobertWalraven-ESG,inc case,SK,1,0.22180705973640152
USC-SIkJalpha,inc case,SK,1,0.032996091531034936
epiforecasts-EpiNow2,inc case,SK,1,0.08317764740115058
IEM_Health-CovidProject,inc case,SK,2,0.045968243839615175
ILM-EKF,inc case,SK,2,0.06851870308169054
Karlen-pypm,inc case,SK,2,0.21361713313703523
LANL-GrowthRate,inc case,SK,2,0.06724983820980739
MUNI-ARIMA,inc case,SK,2,0.1911311191226105
RobertWalraven-ESG,inc case,SK,2,0.30262427194413327
USC-SIkJalpha,inc case,SK,2,0.03362491910490369
epiforecasts-EpiNow2,inc case,SK,2,0.07726577156020424
IEM_Health-CovidProject,inc case,SK,3,0.052130814142983845
ILM-EKF,inc case,SK,3,0.07660037996520075
LANL-GrowthRate,inc case,SK,3,0.09154679556816675
MUNI-ARIMA,inc case,SK,3,0.23458866364342731
RobertWalraven-ESG,inc case,SK,3,0.41704651314387076
USC-SIkJalpha,inc case,SK,3,0.040798028459726486
epiforecasts-EpiNow2,inc case,SK,3,0.08728880507662412
IEM_Health-CovidProject,inc case,SK,4,0.048488430981486384
ILM-EKF,inc case,SK,4,0.078003128100652
LANL-GrowthRate,inc case,SK,4,0.08344520680534867
MUNI-ARIMA,inc case,SK,4,0.21106728780176423
RobertWalraven-ESG,inc case,SK,4,0.44851798657874903
USC-SIkJalpha,inc case,SK,4,0.04077436241624992
epiforecasts-EpiNow2,inc case,SK,4,0.08970359731574981
IEM_Health-CovidProject,inc death,SK,1,0.05949994288929195
ILM-EKF,inc death,SK,1,0.06520541686497748
Karlen-pypm,inc death,SK,1,0.5288883812381506
LANL-GrowthRate,inc death,SK,1,0.061025582450555844
MUNI-ARIMA,inc death,SK,1,0.11069756816612457
RobertWalraven-ESG,inc death,SK,1,0.04907211784683873
USC-SIkJalpha,inc death,SK,1,0.06611104765476883
epiforecasts-EpiNow2,inc death,SK,1,0.05949994288929195
IEM_Health-CovidProject,inc death,SK,2,0.03726646452985457
ILM-EKF,inc death,SK,2,0.04761826023259195
Karlen-pypm,inc death,SK,2,0.6857029473493241
LANL-GrowthRate,inc death,SK,2,0.03608962880785916
MUNI-ARIMA,inc death,SK,2,0.06996968850503307
RobertWalraven-ESG,inc death,SK,2,0.038960394735757055
USC-SIkJalpha,inc death,SK,2,0.04452616541229377
epiforecasts-EpiNow2,inc death,SK,2,0.03986645042728629
IEM_Health-CovidProject,inc death,SK,3,0.11396197413934293
ILM-EKF,inc death,SK,3,0.16994329476919562
LANL-GrowthRate,inc death,SK,3,0.11396197413934293
MUNI-ARIMA,inc death,SK,3,0.22527366981032906
RobertWalraven-ESG,inc death,SK,3,0.13453844169227985
USC-SIkJalpha,inc death,SK,3,0.11813131465663596
epiforecasts-EpiNow2,inc death,SK,3,0.1241893307928737
IEM_Health-CovidProject,inc death,SK,4,0.11199231258441987
ILM-EKF,inc death,SK,4,0.17871113710279768
LANL-GrowthRate,inc death,SK,4,0.13332418164811888
MUNI-ARIMA,inc death,SK,4,0.17141680497615286
RobertWalraven-ESG,inc death,SK,4,0.13124099130986705
USC-SIkJalpha,inc death,SK,4,0.13332418164811888
epiforecasts-EpiNow2,inc death,SK,4,0.13999039073052486
