location_name,location,indicator,date,value,source,type
Slovakia,SK,Daily ICU occupancy,2021-03-08,593,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-09,584,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-10,573,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-11,575,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-12,573,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-13,593,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-14,609,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-15,603,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-16,615,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-17,598,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-18,596,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-19,568,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-20,586,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-21,586,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-22,565,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-23,557,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-24,559,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-25,553,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-26,539,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-27,536,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-28,534,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-29,507,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-30,524,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-03-31,504,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-01,502,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-02,530,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-03,530,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-04,526,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-05,518,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-06,509,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-07,486,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-08,471,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-09,456,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-10,468,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-11,461,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-12,427,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-13,428,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-14,414,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-15,394,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-16,376,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-17,384,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-18,367,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-19,358,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-20,347,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-21,350,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-22,341,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-23,318,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-24,328,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-25,321,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-26,308,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-27,313,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-28,295,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-29,283,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-04-30,285,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-01,285,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-02,286,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-03,285,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-04,260,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-05,253,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-06,247,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-07,238,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-08,246,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-09,241,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-10,222,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-11,216,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-12,200,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-13,189,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-14,185,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-15,186,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-16,181,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-17,172,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-18,167,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-19,157,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-20,153,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-21,146,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-22,142,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-23,142,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-24,135,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-25,128,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-26,120,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-27,112,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-28,105,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-29,97,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-30,96,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-05-31,95,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-01,92,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-02,85,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-03,83,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-04,76,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-05,70,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-06,70,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-07,70,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-08,65,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-09,68,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-10,64,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-11,62,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-12,70,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-13,74,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-14,69,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-15,66,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-16,66,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-17,59,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-18,51,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-19,53,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-20,52,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-21,46,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-22,52,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-23,51,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-24,51,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-25,47,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-26,51,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-27,49,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-28,50,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-29,53,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-06-30,53,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-01,51,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-02,47,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-03,46,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-04,48,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-05,44,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-06,41,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-07,38,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-08,37,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-09,34,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-10,33,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-11,32,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-12,29,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-13,25,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-14,26,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-15,25,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-16,27,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-17,27,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-18,27,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-19,28,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-20,28,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-21,28,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-22,29,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-23,30,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-24,31,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-25,32,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-26,30,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-27,28,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-28,29,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-29,30,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-30,29,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-07-31,30,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-01,29,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-02,27,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-03,28,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-04,26,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-05,24,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-06,26,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-07,27,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-08,27,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-09,28,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-10,28,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-11,29,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-12,30,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-13,29,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-14,32,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-15,34,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-16,34,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-17,37,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-18,37,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-19,38,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-20,25,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-21,25,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-22,27,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-23,23,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-24,18,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-25,16,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-26,17,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-27,17,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-28,20,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-29,24,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-30,25,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-08-31,26,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-01,28,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-02,33,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-03,34,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-04,35,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-05,39,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-06,41,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-07,42,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-08,44,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-09,46,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-10,48,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-11,47,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-12,45,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-13,46,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-14,50,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-15,53,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-16,51,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-17,67,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-18,77,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-19,82,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-20,81,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-21,101,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-22,104,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-23,101,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-24,102,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-25,104,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-26,108,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-27,104,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-28,112,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-29,119,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-09-30,121,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-01,131,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-02,134,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-03,140,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-04,148,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-05,153,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-06,156,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-07,159,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-08,180,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-09,188,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-10,193,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-11,187,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-12,178,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-13,189,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-14,193,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-15,191,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-16,205,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-17,206,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-18,207,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-19,206,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-20,213,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-21,228,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-22,207,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-23,226,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-24,224,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-25,218,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-26,245,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-27,251,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-28,286,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-29,340,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-30,322,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-10-31,332,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-01,338,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-02,337,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-03,347,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-04,378,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-05,409,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-06,449,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-07,451,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-08,436,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-09,457,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-10,464,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-11,490,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-12,499,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-13,534,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-14,526,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-15,520,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-16,538,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-17,552,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-18,533,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-19,550,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-20,568,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-21,563,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-22,554,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-23,567,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-24,558,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-25,546,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-26,550,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-27,586,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-28,607,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-29,603,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-11-30,600,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-01,596,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-02,631,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-03,631,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-04,622,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-05,629,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-06,610,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-07,586,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-08,582,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-09,566,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-10,555,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-11,571,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-12,579,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-13,562,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-14,564,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-15,557,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-16,532,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-17,531,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-18,531,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-19,507,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-20,484,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-21,484,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-22,469,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-23,450,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-24,471,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-25,471,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-26,465,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-27,455,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-28,456,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-29,438,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-30,436,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2021-12-31,413,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-01,426,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-02,426,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-03,415,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-04,402,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-05,376,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-06,390,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-07,373,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-08,380,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-09,378,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-10,367,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-11,348,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-12,348,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-13,336,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-14,329,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-15,316,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-16,308,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-17,290,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-18,274,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-19,278,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-20,259,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-21,262,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-22,263,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-23,256,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-24,254,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-25,249,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-26,244,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-27,230,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-28,236,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-29,241,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-30,248,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-01-31,236,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-01,234,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-02,225,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-03,227,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-04,226,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-05,242,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-06,249,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-07,250,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-08,243,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-09,237,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-10,243,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-11,241,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-12,264,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-13,263,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-14,265,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-15,260,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-16,269,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-17,260,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-18,257,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-19,266,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-20,275,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-21,272,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-22,272,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-23,257,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-24,245,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-25,238,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-26,242,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-27,244,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-02-28,239,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-01,238,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-02,235,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-03,234,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-04,216,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-05,219,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-06,212,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-07,218,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-08,219,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-09,225,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-10,225,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-11,232,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-12,241,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-13,240,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-14,234,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-15,235,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-16,217,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-17,215,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-18,202,Public,ECDC
Slovakia,SK,Daily ICU occupancy,2022-03-19,206,Public,ECDC
