date,location,location_name,value
2021-05-29,GB,United Kingdom,103
2021-05-30,GB,United Kingdom,112
2021-05-31,GB,United Kingdom,123
2021-06-01,GB,United Kingdom,155
2021-06-02,GB,United Kingdom,127
2021-06-03,GB,United Kingdom,123
2021-06-04,GB,United Kingdom,124
2021-06-05,GB,United Kingdom,124
2021-06-06,GB,United Kingdom,153
2021-06-07,GB,United Kingdom,174
2021-06-08,GB,United Kingdom,189
2021-06-09,GB,United Kingdom,188
2021-06-10,GB,United Kingdom,200
2021-06-11,GB,United Kingdom,177
2021-06-12,GB,United Kingdom,178
2021-06-13,GB,United Kingdom,223
2021-06-14,GB,United Kingdom,225
2021-06-15,GB,United Kingdom,227
2021-06-16,GB,United Kingdom,226
2021-06-17,GB,United Kingdom,240
2021-06-18,GB,United Kingdom,234
2021-06-19,GB,United Kingdom,211
2021-06-20,GB,United Kingdom,206
2021-06-21,GB,United Kingdom,226
2021-06-22,GB,United Kingdom,235
2021-06-23,GB,United Kingdom,273
2021-06-24,GB,United Kingdom,247
2021-06-25,GB,United Kingdom,248
2021-06-26,GB,United Kingdom,266
2021-06-27,GB,United Kingdom,261
2021-06-28,GB,United Kingdom,306
2021-06-29,GB,United Kingdom,359
2021-06-30,GB,United Kingdom,412
2021-07-01,GB,United Kingdom,362
2021-07-02,GB,United Kingdom,380
2021-07-03,GB,United Kingdom,386
2021-07-04,GB,United Kingdom,456
2021-07-05,GB,United Kingdom,429
2021-07-06,GB,United Kingdom,471
2021-07-07,GB,United Kingdom,10
2020-04-03,IE,Ireland,56
2020-04-04,IE,Ireland,54
2020-04-05,IE,Ireland,56
2020-04-06,IE,Ireland,32
2020-04-07,IE,Ireland,51
2020-04-08,IE,Ireland,37
2020-04-09,IE,Ireland,57
2020-04-10,IE,Ireland,29
2020-04-11,IE,Ireland,49
2020-04-12,IE,Ireland,26
2020-04-13,IE,Ireland,32
2020-04-14,IE,Ireland,30
2020-04-15,IE,Ireland,35
2020-04-16,IE,Ireland,23
2020-04-17,IE,Ireland,47
2020-04-18,IE,Ireland,28
2020-04-19,IE,Ireland,27
2020-04-20,IE,Ireland,24
2020-04-21,IE,Ireland,21
2020-04-22,IE,Ireland,20
2020-04-23,IE,Ireland,33
2020-04-24,IE,Ireland,39
2020-04-25,IE,Ireland,33
2020-04-26,IE,Ireland,22
2020-04-27,IE,Ireland,16
2020-04-28,IE,Ireland,30
2020-04-29,IE,Ireland,46
2020-04-30,IE,Ireland,19
2020-05-01,IE,Ireland,47
2020-05-02,IE,Ireland,37
2020-05-03,IE,Ireland,13
2020-05-04,IE,Ireland,11
2020-05-05,IE,Ireland,9
2020-05-06,IE,Ireland,25
2020-05-07,IE,Ireland,15
2020-05-08,IE,Ireland,29
2020-05-09,IE,Ireland,15
2020-05-10,IE,Ireland,20
2020-05-11,IE,Ireland,12
2020-05-12,IE,Ireland,5
2020-05-13,IE,Ireland,14
2020-05-14,IE,Ireland,9
2020-05-15,IE,Ireland,8
2020-05-16,IE,Ireland,9
2020-05-17,IE,Ireland,14
2020-05-18,IE,Ireland,7
2020-05-19,IE,Ireland,10
2020-05-20,IE,Ireland,16
2020-05-21,IE,Ireland,15
2020-05-22,IE,Ireland,11
2020-05-23,IE,Ireland,7
2020-05-24,IE,Ireland,8
2020-05-25,IE,Ireland,5
2020-05-26,IE,Ireland,7
2020-05-27,IE,Ireland,16
2020-05-28,IE,Ireland,4
2020-05-29,IE,Ireland,10
2020-05-30,IE,Ireland,6
2020-05-31,IE,Ireland,5
2020-06-01,IE,Ireland,5
2020-06-02,IE,Ireland,3
2020-06-03,IE,Ireland,3
2020-06-04,IE,Ireland,5
2020-06-05,IE,Ireland,4
2020-06-06,IE,Ireland,4
2020-06-07,IE,Ireland,3
2020-06-08,IE,Ireland,6
2020-06-09,IE,Ireland,3
2020-06-10,IE,Ireland,4
2020-06-11,IE,Ireland,9
2020-06-12,IE,Ireland,3
2020-06-13,IE,Ireland,4
2020-06-14,IE,Ireland,1
2020-06-15,IE,Ireland,1
2020-06-16,IE,Ireland,7
2020-06-17,IE,Ireland,2
2020-06-18,IE,Ireland,3
2020-06-19,IE,Ireland,1
2020-06-20,IE,Ireland,3
2020-06-21,IE,Ireland,2
2020-06-22,IE,Ireland,2
2020-06-23,IE,Ireland,2
2020-06-24,IE,Ireland,0
2020-06-25,IE,Ireland,0
2020-06-26,IE,Ireland,2
2020-06-27,IE,Ireland,0
2020-06-28,IE,Ireland,2
2020-06-29,IE,Ireland,1
2020-06-30,IE,Ireland,0
2020-07-01,IE,Ireland,1
2020-07-02,IE,Ireland,0
2020-07-03,IE,Ireland,2
2020-07-04,IE,Ireland,3
2020-07-05,IE,Ireland,1
2020-07-06,IE,Ireland,0
2020-07-07,IE,Ireland,1
2020-07-08,IE,Ireland,0
2020-07-09,IE,Ireland,1
2020-07-10,IE,Ireland,0
2020-07-11,IE,Ireland,2
2020-07-12,IE,Ireland,0
2020-07-13,IE,Ireland,2
2020-07-14,IE,Ireland,2
2020-07-15,IE,Ireland,1
2020-07-16,IE,Ireland,0
2020-07-17,IE,Ireland,2
2020-07-18,IE,Ireland,1
2020-07-19,IE,Ireland,1
2020-07-20,IE,Ireland,1
2020-07-21,IE,Ireland,2
2020-07-22,IE,Ireland,3
2020-07-23,IE,Ireland,1
2020-07-24,IE,Ireland,1
2020-07-25,IE,Ireland,0
2020-07-26,IE,Ireland,3
2020-07-27,IE,Ireland,1
2020-07-28,IE,Ireland,1
2020-07-29,IE,Ireland,1
2020-07-30,IE,Ireland,0
2020-07-31,IE,Ireland,1
2020-08-01,IE,Ireland,1
2020-08-02,IE,Ireland,1
2020-08-03,IE,Ireland,0
2020-08-04,IE,Ireland,2
2020-08-05,IE,Ireland,3
2020-08-06,IE,Ireland,0
2020-08-07,IE,Ireland,0
2020-08-08,IE,Ireland,3
2020-08-09,IE,Ireland,0
2020-08-10,IE,Ireland,0
2020-08-11,IE,Ireland,1
2020-08-12,IE,Ireland,3
2020-08-13,IE,Ireland,1
2020-08-14,IE,Ireland,3
2020-08-15,IE,Ireland,4
2020-08-16,IE,Ireland,2
2020-08-17,IE,Ireland,4
2020-08-18,IE,Ireland,1
2020-08-19,IE,Ireland,2
2020-08-20,IE,Ireland,3
2020-08-21,IE,Ireland,2
2020-08-22,IE,Ireland,5
2020-08-23,IE,Ireland,0
2020-08-24,IE,Ireland,1
2020-08-25,IE,Ireland,4
2020-08-26,IE,Ireland,2
2020-08-27,IE,Ireland,4
2020-08-28,IE,Ireland,4
2020-08-29,IE,Ireland,4
2020-08-30,IE,Ireland,3
2020-08-31,IE,Ireland,2
2020-09-01,IE,Ireland,1
2020-09-02,IE,Ireland,2
2020-09-03,IE,Ireland,1
2020-09-04,IE,Ireland,4
2020-09-05,IE,Ireland,4
2020-09-06,IE,Ireland,6
2020-09-07,IE,Ireland,4
2020-09-08,IE,Ireland,2
2020-09-09,IE,Ireland,3
2020-09-10,IE,Ireland,1
2020-09-11,IE,Ireland,5
2020-09-12,IE,Ireland,5
2020-09-13,IE,Ireland,4
2020-09-14,IE,Ireland,5
2020-09-15,IE,Ireland,12
2020-09-16,IE,Ireland,8
2020-09-17,IE,Ireland,3
2020-09-18,IE,Ireland,7
2020-09-19,IE,Ireland,5
2020-09-20,IE,Ireland,9
2020-09-21,IE,Ireland,4
2020-09-22,IE,Ireland,14
2020-09-23,IE,Ireland,11
2020-09-24,IE,Ireland,9
2020-09-25,IE,Ireland,5
2020-09-26,IE,Ireland,7
2020-09-27,IE,Ireland,6
2020-09-28,IE,Ireland,5
2020-09-29,IE,Ireland,13
2020-09-30,IE,Ireland,12
2020-10-01,IE,Ireland,10
2020-10-02,IE,Ireland,8
2020-10-03,IE,Ireland,8
2020-10-04,IE,Ireland,12
2020-10-05,IE,Ireland,15
2020-10-06,IE,Ireland,9
2020-10-07,IE,Ireland,14
2020-10-08,IE,Ireland,20
2020-10-09,IE,Ireland,14
2020-10-10,IE,Ireland,18
2020-10-11,IE,Ireland,19
2020-10-12,IE,Ireland,24
2020-10-13,IE,Ireland,19
2020-10-14,IE,Ireland,13
2020-10-15,IE,Ireland,30
2020-10-16,IE,Ireland,25
2020-10-17,IE,Ireland,19
2020-10-18,IE,Ireland,20
2020-10-19,IE,Ireland,25
2020-10-20,IE,Ireland,42
2020-10-21,IE,Ireland,32
2020-10-22,IE,Ireland,24
2020-10-23,IE,Ireland,32
2020-10-24,IE,Ireland,31
2020-10-25,IE,Ireland,32
2020-10-26,IE,Ireland,27
2020-10-27,IE,Ireland,18
2020-10-28,IE,Ireland,20
2020-10-29,IE,Ireland,30
2020-10-30,IE,Ireland,26
2020-10-31,IE,Ireland,33
2020-11-01,IE,Ireland,17
2020-11-02,IE,Ireland,7
2020-11-03,IE,Ireland,19
2020-11-04,IE,Ireland,35
2020-11-05,IE,Ireland,18
2020-11-06,IE,Ireland,17
2020-11-07,IE,Ireland,20
2020-11-08,IE,Ireland,10
2020-11-09,IE,Ireland,15
2020-11-10,IE,Ireland,18
2020-11-11,IE,Ireland,19
2020-11-12,IE,Ireland,12
2020-11-13,IE,Ireland,10
2020-11-14,IE,Ireland,12
2020-11-15,IE,Ireland,6
2020-11-16,IE,Ireland,16
2020-11-17,IE,Ireland,10
2020-11-18,IE,Ireland,15
2020-11-19,IE,Ireland,18
2020-11-20,IE,Ireland,8
2020-11-21,IE,Ireland,11
2020-11-22,IE,Ireland,10
2020-11-23,IE,Ireland,14
2020-11-24,IE,Ireland,13
2020-11-25,IE,Ireland,8
2020-11-26,IE,Ireland,12
2020-11-27,IE,Ireland,22
2020-11-28,IE,Ireland,13
2020-11-29,IE,Ireland,15
2020-11-30,IE,Ireland,4
2020-12-01,IE,Ireland,7
2020-12-02,IE,Ireland,16
2020-12-03,IE,Ireland,14
2020-12-04,IE,Ireland,11
2020-12-05,IE,Ireland,7
2020-12-06,IE,Ireland,10
2020-12-07,IE,Ireland,14
2020-12-08,IE,Ireland,11
2020-12-09,IE,Ireland,11
2020-12-10,IE,Ireland,13
2020-12-11,IE,Ireland,13
2020-12-12,IE,Ireland,12
2020-12-13,IE,Ireland,10
2020-12-14,IE,Ireland,12
2020-12-15,IE,Ireland,14
2020-12-16,IE,Ireland,9
2020-12-17,IE,Ireland,10
2020-12-18,IE,Ireland,13
2020-12-19,IE,Ireland,12
2020-12-20,IE,Ireland,13
2020-12-21,IE,Ireland,8
2020-12-22,IE,Ireland,11
2020-12-23,IE,Ireland,14
2020-12-24,IE,Ireland,24
2020-12-25,IE,Ireland,14
2020-12-26,IE,Ireland,19
2020-12-27,IE,Ireland,31
2020-12-28,IE,Ireland,39
2020-12-29,IE,Ireland,36
2020-12-30,IE,Ireland,60
2020-12-31,IE,Ireland,51
2021-01-01,IE,Ireland,45
2021-01-02,IE,Ireland,74
2021-01-03,IE,Ireland,75
2021-01-04,IE,Ireland,53
2021-01-05,IE,Ireland,79
2021-01-06,IE,Ireland,100
2021-01-07,IE,Ireland,109
2021-01-08,IE,Ireland,104
2021-01-09,IE,Ireland,112
2021-01-10,IE,Ireland,134
2021-01-11,IE,Ireland,105
2021-01-12,IE,Ireland,158
2021-01-13,IE,Ireland,126
2021-01-14,IE,Ireland,151
2021-01-15,IE,Ireland,129
2021-01-16,IE,Ireland,116
2021-01-17,IE,Ireland,109
2021-01-18,IE,Ireland,107
2021-01-19,IE,Ireland,114
2021-01-20,IE,Ireland,172
2021-01-21,IE,Ireland,114
2021-01-22,IE,Ireland,132
2021-01-23,IE,Ireland,115
2021-01-24,IE,Ireland,81
2021-01-25,IE,Ireland,66
2021-01-26,IE,Ireland,95
2021-01-27,IE,Ireland,88
2021-01-28,IE,Ireland,76
2021-01-29,IE,Ireland,109
2021-01-30,IE,Ireland,105
2021-01-31,IE,Ireland,75
2021-02-01,IE,Ireland,54
2021-02-02,IE,Ireland,74
2021-02-03,IE,Ireland,71
2021-02-04,IE,Ireland,92
2021-02-05,IE,Ireland,78
2021-02-06,IE,Ireland,51
2021-02-07,IE,Ireland,45
2021-02-08,IE,Ireland,47
2021-02-09,IE,Ireland,55
2021-02-10,IE,Ireland,45
2021-02-11,IE,Ireland,52
2021-02-12,IE,Ireland,48
2021-02-13,IE,Ireland,55
2021-02-14,IE,Ireland,40
2021-02-15,IE,Ireland,41
2021-02-16,IE,Ireland,45
2021-02-17,IE,Ireland,39
2021-02-18,IE,Ireland,42
2021-02-19,IE,Ireland,50
2021-02-20,IE,Ireland,45
2021-02-21,IE,Ireland,37
2021-02-22,IE,Ireland,32
2021-02-23,IE,Ireland,43
2021-02-24,IE,Ireland,31
2021-02-25,IE,Ireland,19
2021-02-26,IE,Ireland,27
2021-02-27,IE,Ireland,34
2021-02-28,IE,Ireland,19
2021-03-01,IE,Ireland,16
2021-03-02,IE,Ireland,28
2021-03-03,IE,Ireland,31
2021-03-04,IE,Ireland,27
2021-03-05,IE,Ireland,30
2021-03-06,IE,Ireland,29
2021-03-07,IE,Ireland,15
2021-03-08,IE,Ireland,18
2021-03-09,IE,Ireland,23
2021-03-10,IE,Ireland,25
2021-03-11,IE,Ireland,25
2021-03-12,IE,Ireland,17
2021-03-13,IE,Ireland,32
2021-03-14,IE,Ireland,14
2021-03-15,IE,Ireland,19
2021-03-16,IE,Ireland,24
2021-03-17,IE,Ireland,23
2021-03-18,IE,Ireland,14
2021-03-19,IE,Ireland,25
2021-03-20,IE,Ireland,24
2021-03-21,IE,Ireland,22
2021-03-22,IE,Ireland,17
2021-03-23,IE,Ireland,16
2021-03-24,IE,Ireland,14
2021-03-25,IE,Ireland,18
2021-03-26,IE,Ireland,22
2021-03-27,IE,Ireland,24
2021-03-28,IE,Ireland,17
2021-03-29,IE,Ireland,15
2021-03-30,IE,Ireland,23
2021-03-31,IE,Ireland,21
2021-04-01,IE,Ireland,15
2021-04-02,IE,Ireland,20
2021-04-03,IE,Ireland,17
2021-04-04,IE,Ireland,13
2021-04-05,IE,Ireland,15
2021-04-06,IE,Ireland,10
2021-04-07,IE,Ireland,16
2021-04-08,IE,Ireland,18
2021-04-09,IE,Ireland,12
2021-04-10,IE,Ireland,16
2021-04-11,IE,Ireland,16
2021-04-12,IE,Ireland,15
2021-04-13,IE,Ireland,10
2021-04-14,IE,Ireland,14
2021-04-15,IE,Ireland,24
2021-04-16,IE,Ireland,15
2021-04-17,IE,Ireland,11
2021-04-18,IE,Ireland,10
2021-04-19,IE,Ireland,6
2021-04-20,IE,Ireland,15
2021-04-22,IE,Ireland,26
2021-04-23,IE,Ireland,18
2021-04-21,IE,Ireland,20
2021-04-24,IE,Ireland,9
2021-04-25,IE,Ireland,19
2021-04-26,IE,Ireland,17
2021-04-27,IE,Ireland,8
2021-04-28,IE,Ireland,18
2021-04-29,IE,Ireland,16
2021-04-30,IE,Ireland,9
2021-05-01,IE,Ireland,9
2021-05-02,IE,Ireland,11
2021-05-03,IE,Ireland,7
2021-05-04,IE,Ireland,16
2021-05-05,IE,Ireland,17
2021-05-06,IE,Ireland,14
2021-05-07,IE,Ireland,13
2021-05-08,IE,Ireland,8
2021-05-09,IE,Ireland,8
2021-05-10,IE,Ireland,12
2021-05-11,IE,Ireland,16
2021-05-12,IE,Ireland,9
2021-05-13,IE,Ireland,9
2021-05-17,IE,Ireland,0
2021-05-18,IE,Ireland,0
2021-05-19,IE,Ireland,0
2021-05-20,IE,Ireland,0
2021-05-21,IE,Ireland,0
2021-05-22,IE,Ireland,0
2021-05-23,IE,Ireland,0
2021-05-24,IE,Ireland,0
2021-05-25,IE,Ireland,0
2021-05-26,IE,Ireland,0
2021-05-27,IE,Ireland,0
2021-05-28,IE,Ireland,0
2021-05-29,IE,Ireland,0
2021-05-30,IE,Ireland,0
2021-05-31,IE,Ireland,0
2021-06-01,IE,Ireland,0
2021-06-02,IE,Ireland,0
2021-06-03,IE,Ireland,0
2021-06-04,IE,Ireland,0
2021-06-05,IE,Ireland,0
2021-06-06,IE,Ireland,0
2021-06-07,IE,Ireland,0
2021-06-08,IE,Ireland,0
2021-06-09,IE,Ireland,0
2021-06-10,IE,Ireland,0
2021-06-11,IE,Ireland,0
2021-06-12,IE,Ireland,0
2021-06-13,IE,Ireland,0
2021-06-14,IE,Ireland,0
2021-06-15,IE,Ireland,0
2021-06-16,IE,Ireland,0
2021-06-17,IE,Ireland,0
2021-06-18,IE,Ireland,0
2021-06-19,IE,Ireland,0
2021-06-20,IE,Ireland,0
2021-06-21,IE,Ireland,0
2021-06-22,IE,Ireland,0
2021-06-23,IE,Ireland,0
2021-06-24,IE,Ireland,0
2021-06-25,IE,Ireland,0
2021-06-26,IE,Ireland,0
2021-06-27,IE,Ireland,0
2021-06-28,IE,Ireland,0
2021-06-29,IE,Ireland,0
2021-06-30,IE,Ireland,0
2021-07-01,IE,Ireland,0
2021-07-02,IE,Ireland,0
2021-07-03,IE,Ireland,0
2021-07-04,IE,Ireland,0
2021-07-05,IE,Ireland,0
2021-07-06,IE,Ireland,0
2021-07-07,IE,Ireland,0
2021-07-08,IE,Ireland,0
